#scalar perturbations for mode k = 5.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       9.291529751037e+03       3.691522130796e-01       7.356544480212e-03       2.089833969768e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.830464447570e-01      -1.459469843805e-04      -1.819897719047e-03      -1.819901672002e-03       7.279540287527e-03       9.470168827732e-10       0.000000000000e+00       1.479199828706e-02       2.251187547541e-05      -3.591793744433e-03       6.971781179024e-01      -1.455912909340e-04 
       9.308111291551e+03       3.704950183442e-01       7.354521676753e-03       2.076694052453e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.854695154422e-01      -1.461709552896e-04      -1.819502222585e-03      -1.819505830872e-03       7.277957169928e-03       9.446660576722e-10       0.000000000000e+00       1.427146386709e-02       2.469380610793e-05      -3.302511408587e-03       6.995953016022e-01      -1.458165826649e-04 
       9.324692832065e+03       3.718410395982e-01       7.352488300293e-03       2.063645290269e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.878963073297e-01      -1.463946058903e-04      -1.819103386851e-03      -1.819106632855e-03       7.276360638214e-03       9.421091452810e-10       0.000000000000e+00       1.370467058600e-02       2.669525292807e-05      -2.992556204346e-03       7.020162283503e-01      -1.460415474212e-04 
       9.341396617916e+03       3.732002473867e-01       7.350429147422e-03       2.050590463510e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.903447475323e-01      -1.466195780929e-04      -1.818698213872e-03      -1.818701080004e-03       7.274738703258e-03       9.393157428088e-10       0.000000000000e+00       1.309111762401e-02       2.851611707029e-05      -2.661696926944e-03       7.044587821500e-01      -1.462678367785e-04 
       9.358100403767e+03       3.745627420096e-01       7.348359044823e-03       2.037624276667e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.927969532109e-01      -1.468442193378e-04      -1.818289603506e-03      -1.818292077739e-03       7.273102985354e-03       9.362964194920e-10       0.000000000000e+00       1.243931284903e-02       3.012941705497e-05      -2.314558912195e-03       7.069051233714e-01      -1.464937885146e-04 
       9.374804189618e+03       3.759285353093e-01       7.346277889035e-03       2.024745076852e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.952529188691e-01      -1.470685264011e-04      -1.817877533033e-03      -1.817879606314e-03       7.271453405851e-03       9.330455574017e-10       0.000000000000e+00       1.175399320448e-02       3.152512751068e-05      -1.953652511438e-03       7.093552464073e-01      -1.467193994560e-04 
       9.391507975469e+03       3.772976392369e-01       7.344185562114e-03       2.011951426103e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.977126389722e-01      -1.472924964896e-04      -1.817461976020e-03      -1.817463642271e-03       7.269789871125e-03       9.295594150644e-10       0.000000000000e+00       1.104010190981e-02       3.269479465721e-05      -1.581566084844e-03       7.118091456128e-01      -1.469446668591e-04 
       9.408211761320e+03       3.786700658626e-01       7.342081953027e-03       1.999242076273e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.001761079310e-01      -1.475161265657e-04      -1.817042907782e-03      -1.817044163880e-03       7.268112294334e-03       9.258361161600e-10       0.000000000000e+00       1.030275259277e-02       3.363158436420e-05      -1.200947514688e-03       7.142668152897e-01      -1.471695877359e-04 
       9.424948945303e+03       3.800485814698e-01       7.339962710038e-03       1.986590799863e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.026482568821e-01      -1.477398596762e-04      -1.816619455027e-03      -1.816620299940e-03       7.266417191349e-03       9.218674666407e-10       0.000000000000e+00       9.545667377751e-03       3.433147566710e-05      -8.137087806448e-04       7.167331749353e-01      -1.473946077432e-04 
       9.441686129286e+03       3.814304576899e-01       7.337831908586e-03       1.974022215064e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.051241583157e-01      -1.479632454686e-04      -1.816192425435e-03      -1.816192861820e-03       7.264707806809e-03       9.176624407733e-10       0.000000000000e+00       8.775674880796e-03       3.478884235777e-05      -4.233302510209e-04       7.192033085484e-01      -1.476192739901e-04 
       9.458423313269e+03       3.828157070293e-01       7.335689442602e-03       1.961535619981e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.076038064521e-01      -1.481862806154e-04      -1.815761795712e-03      -1.815761829015e-03       7.262984058400e-03       9.132245706715e-10       0.000000000000e+00       7.998210739003e-03       3.500187604904e-05      -3.254219732888e-05       7.216772102419e-01      -1.478435831975e-04 
       9.475160497251e+03       3.842043421028e-01       7.333535185675e-03       1.949130514368e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.100871954774e-01      -1.484089624036e-04      -1.815327537460e-03      -1.815327175822e-03       7.261245842897e-03       9.085590845751e-10       0.000000000000e+00       7.218731957508e-03       3.497047803825e-05       3.559407540921e-04       7.241548740954e-01      -1.480675327004e-04 
       9.491897681234e+03       3.855963756654e-01       7.331369036917e-03       1.936806545285e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.125743195048e-01      -1.486312872740e-04      -1.814889628850e-03      -1.814888882990e-03       7.259493082780e-03       9.036728421770e-10       0.000000000000e+00       6.442678745700e-03       3.469625018268e-05       7.394383046671e-04       7.266362941161e-01      -1.482911189867e-04 
       9.508634865217e+03       3.869918205752e-01       7.329190863485e-03       1.924563545954e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.150651726218e-01      -1.488532526490e-04      -1.814448040041e-03      -1.814446923131e-03       7.257725667872e-03       8.985742420867e-10       0.000000000000e+00       5.675436856659e-03       3.418247099884e-05       1.115322790092e-03       7.291214642866e-01      -1.485143395261e-04 
       9.520934391341e+03       3.880194625737e-01       7.327582485221e-03       1.915618196921e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.168979803647e-01      -1.490161352805e-04      -1.814121175338e-03      -1.814119795505e-03       7.256417477416e-03       8.946976820436e-10       0.000000000000e+00       5.120324849970e-03       3.365491186041e-05       1.385198806820e-03       7.309501092102e-01      -1.486781405729e-04 
       9.533233917465e+03       3.890489589948e-01       7.325967508961e-03       1.906716591725e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.187327962779e-01      -1.491788206768e-04      -1.813792300522e-03      -1.813790666994e-03       7.255101289910e-03       8.907161300306e-10       0.000000000000e+00       4.574894600923e-03       3.300313058231e-05       1.648593941800e-03       7.327807735797e-01      -1.488417410519e-04 
       9.545533443590e+03       3.900803150711e-01       7.324345880477e-03       1.897858820007e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.205696179624e-01      -1.493413078251e-04      -1.813461403497e-03      -1.813459526314e-03       7.253777059870e-03       8.866343556970e-10       0.000000000000e+00       4.041158537096e-03       3.223010619669e-05       1.904552836722e-03       7.346134549550e-01      -1.490051399689e-04 
       9.557832969714e+03       3.911135360900e-01       7.322717572984e-03       1.889044981473e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.224084429811e-01      -1.495035948256e-04      -1.813128479165e-03      -1.813126369135e-03       7.252444769608e-03       8.824574556331e-10       0.000000000000e+00       3.521077866163e-03       3.133923361827e-05       2.152151780350e-03       7.364481508587e-01      -1.491683354421e-04 
       9.570132495838e+03       3.921486273494e-01       7.321082518026e-03       1.880275248874e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.242492689146e-01      -1.496656810985e-04      -1.812793511897e-03      -1.812791180537e-03       7.251104359071e-03       8.781908440465e-10       0.000000000000e+00       3.016554811208e-03       3.033433427993e-05       2.390502774892e-03       7.382848588308e-01      -1.493313269097e-04 
       9.585312733663e+03       3.934287372302e-01       7.319055156644e-03       1.869512596242e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.265239957281e-01      -1.498654508927e-04      -1.812377263668e-03      -1.812374675996e-03       7.249438772133e-03       8.728097574925e-10       0.000000000000e+00       2.418041736830e-03       2.894317336535e-05       2.670668019133e-03       7.405545185201e-01      -1.495322094142e-04 
       9.600492971488e+03       3.947117143163e-01       7.317017372631e-03       1.858817802371e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.288017621095e-01      -1.500649100502e-04      -1.811957873026e-03      -1.811955048708e-03       7.247760701015e-03       8.673120665940e-10       0.000000000000e+00       1.849321037620e-03       2.739357968400e-05       2.933946126040e-03       7.428272346310e-01      -1.497327763493e-04 
       9.615673209314e+03       3.959975688320e-01       7.314969071764e-03       1.848191345477e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.310825633831e-01      -1.502640563045e-04      -1.811535319626e-03      -1.811532279313e-03       7.246070067442e-03       8.617096782491e-10       0.000000000000e+00       1.313501304962e-03       2.569522865994e-05       3.178936722958e-03       7.451030024131e-01      -1.499330254819e-04 
       9.630853447139e+03       3.972863111017e-01       7.312910175249e-03       1.837633743939e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.333663948236e-01      -1.504628868678e-04      -1.811109587146e-03      -1.811106352336e-03       7.244366808658e-03       8.560149689237e-10       0.000000000000e+00       8.134872039180e-04       2.385858309603e-05       3.404352180224e-03       7.473818170671e-01      -1.501329540568e-04 
       9.646033684964e+03       3.985779515227e-01       7.310840576983e-03       1.827145585935e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.356532516916e-01      -1.506613998004e-04      -1.810680652442e-03      -1.810677245345e-03       7.242650834049e-03       8.502406937685e-10       0.000000000000e+00       3.519656173156e-04       2.189482366833e-05       3.609023420931e-03       7.496636737801e-01      -1.503325601671e-04 
       9.661213922790e+03       3.998725006085e-01       7.308760207301e-03       1.816727461813e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.379431291810e-01      -1.508595919639e-04      -1.810248501731e-03      -1.810244945123e-03       7.240922089851e-03       8.443999268250e-10       0.000000000000e+00      -6.860899614260e-05       1.981579310744e-05       3.791906219961e-03       7.519485676726e-01      -1.505318407068e-04 
       9.679249427808e+03       4.014143381922e-01       7.306274383616e-03       1.804441720788e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.406676318152e-01      -1.510946428437e-04      -1.809730853522e-03      -1.809727149475e-03       7.238851452912e-03       8.373925277966e-10       0.000000000000e+00      -5.120309520347e-04       1.721310073245e-05       3.979612684748e-03       7.546671707623e-01      -1.507681784797e-04 
       9.697284932826e+03       4.029603144166e-01       7.303773068285e-03       1.792256852691e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.433963832655e-01      -1.513292334170e-04      -1.809208605432e-03      -1.809204787160e-03       7.236762551179e-03       8.303326588040e-10       0.000000000000e+00      -8.913179635649e-04       1.448708482763e-05       4.133995978670e-03       7.573900458176e-01      -1.510040492673e-04 
       9.715320437844e+03       4.045104473894e-01       7.301256089516e-03       1.780174008876e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.461293753070e-01      -1.515633600323e-04      -1.808681720998e-03      -1.808677821897e-03       7.234655237983e-03       8.232430235558e-10       0.000000000000e+00      -1.203776191951e-03       1.166039585336e-05       4.254049780923e-03       7.601171844936e-01      -1.512394494709e-04 
       9.733355942862e+03       4.060647554269e-01       7.298723302972e-03       1.768194322248e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.488665996178e-01      -1.517970180979e-04      -1.808150170921e-03      -1.808146224299e-03       7.232529394246e-03       8.161462590277e-10       0.000000000000e+00      -1.447264494284e-03       8.756345282610e-06       4.339050636585e-03       7.628485783493e-01      -1.514743745511e-04 
       9.751391447880e+03       4.076232570277e-01       7.296174550187e-03       1.756318919886e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.516080478097e-01      -1.520302034196e-04      -1.807613922521e-03      -1.807609961330e-03       7.230384886314e-03       8.090647504169e-10       0.000000000000e+00      -1.620207487490e-03       5.798716295195e-06       4.388561523388e-03       7.655842188784e-01      -1.517088203660e-04 
       9.769426952899e+03       4.091859708793e-01       7.293609669141e-03       1.744548900451e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.543537114208e-01      -1.522629118647e-04      -1.807072942397e-03      -1.807068998980e-03       7.228221576674e-03       8.020204588617e-10       0.000000000000e+00      -1.721605194540e-03       2.811571314145e-06       4.402433633941e-03       7.683240975020e-01      -1.519427828340e-04 
       9.787462457917e+03       4.107529158798e-01       7.291028515195e-03       1.732885301930e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.571035818967e-01      -1.524951386804e-04      -1.806527201731e-03      -1.806523307568e-03       7.226039345183e-03       7.950347549626e-10       0.000000000000e+00      -1.751037984085e-03      -1.809438051887e-07       4.380805774027e-03       7.710682055494e-01      -1.521762572536e-04 
       9.819152251268e+03       4.135164675099e-01       7.286453299437e-03       1.712652194236e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.619454831637e-01      -1.529020004624e-04      -1.805556656730e-03      -1.805552921928e-03       7.222158723491e-03       7.829642547372e-10       0.000000000000e+00      -1.629249172696e-03      -5.379299269458e-06       4.258256381064e-03       7.759000360716e-01      -1.525852957778e-04 
       9.850842044620e+03       4.162932460820e-01       7.281826465039e-03       1.692755387624e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.668002983934e-01      -1.533073387419e-04      -1.804571134034e-03      -1.804567644766e-03       7.218218507327e-03       7.712424720673e-10       0.000000000000e+00      -1.291212292464e-03      -1.039263042901e-05       4.031917132230e-03       7.807448492292e-01      -1.529927914082e-04 
       9.882531837972e+03       4.190833585346e-01       7.277147140793e-03       1.673198628098e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.716679794776e-01      -1.537111293455e-04      -1.803570458276e-03      -1.803567291353e-03       7.214217951663e-03       7.599632440816e-10       0.000000000000e+00      -7.473447519758e-04      -1.509937380486e-05       3.708659492613e-03       7.856025963036e-01      -1.533987202377e-04 
       9.914221631323e+03       4.218869137662e-01       7.272414449155e-03       1.653984502164e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.765484775466e-01      -1.541133478206e-04      -1.802554453220e-03      -1.802551674558e-03       7.210156302763e-03       7.492076501835e-10       0.000000000000e+00      -1.302264269375e-05      -1.938690211084e-05       3.297664452319e-03       7.904732278230e-01      -1.538030580760e-04 
       9.945911424675e+03       4.247040226702e-01       7.267627506792e-03       1.635114264397e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.814417429582e-01      -1.545139694339e-04      -1.801522941559e-03      -1.801520604980e-03       7.206032798810e-03       7.390424875266e-10       0.000000000000e+00       8.918603468819e-04      -2.315419594490e-05       2.810164169332e-03       7.953566935518e-01      -1.542057804476e-04 
       9.977601218026e+03       4.275347981708e-01       7.262785425243e-03       1.616587743221e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.863477252872e-01      -1.549129691691e-04      -1.800475744729e-03      -1.800473891105e-03       7.201846670578e-03       7.295191565095e-10       0.000000000000e+00       1.943432781313e-03      -2.631419360966e-05       2.259139982736e-03       8.002529424792e-01      -1.546068625906e-04 
       1.000929101138e+04       4.303793552589e-01       7.257887311546e-03       1.598403260363e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.912663733165e-01      -1.553103217256e-04      -1.799412682724e-03      -1.799411339463e-03       7.197597142126e-03       7.206729642304e-10       0.000000000000e+00       3.114474440490e-03      -2.879576964602e-05       1.658982319979e-03       8.051619228105e-01      -1.550062794540e-04 
       1.004098080473e+04       4.332378110294e-01       7.252932268895e-03       1.580557600604e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.961976350281e-01      -1.557060015149e-04      -1.798333573919e-03      -1.798332754807e-03       7.193283431494e-03       7.125228456838e-10       0.000000000000e+00       4.375123120315e-03      -3.054529983890e-05       1.025118707680e-03       8.100835819580e-01      -1.554040056956e-04 
       1.006654040746e+04       4.355535235726e-01       7.248893661697e-03       1.566407738780e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.001841289185e-01      -1.560239031551e-04      -1.797451396735e-03      -1.797451001247e-03       7.189756887294e-03       7.064587729643e-10       0.000000000000e+00       5.435596800826e-03      -3.139860529678e-05       5.002589128208e-04       8.140623779094e-01      -1.557235450721e-04 
       1.009210001019e+04       4.378784187907e-01       7.244816963163e-03       1.552472050369e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.041787659648e-01      -1.563406860010e-04      -1.796558564594e-03      -1.796558586116e-03       7.186187664816e-03       7.008434841315e-10       0.000000000000e+00       6.516538138603e-03      -3.174331777811e-05      -2.751493193569e-05       8.180493587316e-01      -1.560419543224e-04 
       1.011765961292e+04       4.402125612041e-01       7.240701690026e-03       1.538746759617e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.081815177178e-01      -1.566563365044e-04      -1.795654977237e-03      -1.795655402644e-03       7.182575337953e-03       6.956645543367e-10       0.000000000000e+00       7.600577241992e-03      -3.157839847127e-05      -5.496788495892e-04       8.220444956872e-01      -1.563592200217e-04 
       1.014321921566e+04       4.425560162977e-01       7.236547372628e-03       1.525227524734e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.121923553656e-01      -1.569708405177e-04      -1.794740537128e-03      -1.794741347198e-03       7.178919493528e-03       6.909035716045e-10       0.000000000000e+00       8.670445990205e-03      -3.091098824351e-05      -1.057882066728e-03       8.260477596794e-01      -1.566753281450e-04 
       1.016877881839e+04       4.449088505226e-01       7.232353542012e-03       1.511909487119e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.162112497345e-01      -1.572841837232e-04      -1.793815146119e-03      -1.793816316020e-03       7.175219718237e-03       6.865366049367e-10       0.000000000000e+00       9.709254497178e-03      -2.975621537999e-05      -1.544080012398e-03       8.300591212528e-01      -1.569902644950e-04 
       1.019433842112e+04       4.472711312977e-01       7.228119719825e-03       1.498787336544e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.202381712934e-01      -1.575963519705e-04      -1.792878702823e-03      -1.792880202692e-03       7.171475588438e-03       6.825347547074e-10       0.000000000000e+00       1.070076042005e-02      -2.813686630530e-05      -2.000661666680e-03       8.340785505974e-01      -1.573040150407e-04 
       1.021989802385e+04       4.496429270248e-01       7.223845420292e-03       1.485855373641e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.242730901552e-01      -1.579073312172e-04      -1.791931103071e-03      -1.791932898645e-03       7.167686672159e-03       6.788647630423e-10       0.000000000000e+00       1.162962346037e-02      -2.608294158935e-05      -2.420567848234e-03       8.381060175505e-01      -1.576165658572e-04 
       1.025322396816e+04       4.527498039706e-01       7.218210793028e-03       1.469269625344e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.295459893729e-01      -1.583109920574e-04      -1.790678649225e-03      -1.790680772834e-03       7.162678528742e-03       6.745165677900e-10       0.000000000000e+00       1.272330677331e-02      -2.281361010198e-05      -2.902483432690e-03       8.433692606665e-01      -1.580222598711e-04 
       1.028654991247e+04       4.558731312404e-01       7.212505495774e-03       1.452982867272e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.348323647430e-01      -1.587125741514e-04      -1.789406826281e-03      -1.789409207053e-03       7.157592595740e-03       6.705801102933e-10       0.000000000000e+00       1.365852811624e-02      -1.896474889365e-05      -3.299016051768e-03       8.486460473952e-01      -1.584258573515e-04 
       1.031987585678e+04       4.590130683293e-01       7.206728471015e-03       1.436980577235e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.401321471575e-01      -1.591120446817e-04      -1.788115400817e-03      -1.788117963680e-03       7.152427929103e-03       6.669600967433e-10       0.000000000000e+00       1.441195535138e-02      -1.464726682737e-05      -3.600427045906e-03       8.539363080400e-01      -1.588273257314e-04 
       1.035320180109e+04       4.621697777991e-01       7.200878660827e-03       1.421248012123e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.454452664073e-01      -1.595093704449e-04      -1.786804136519e-03      -1.786806804405e-03       7.147183582186e-03       6.635580777068e-10       0.000000000000e+00       1.496544874661e-02      -9.983389427188e-06      -3.799696163979e-03       8.592399718116e-01      -1.592266320533e-04 
       1.038652774540e+04       4.653434253372e-01       7.194955006807e-03       1.405770494689e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.507716511729e-01      -1.599045178462e-04      -1.785472794246e-03      -1.785475490263e-03       7.141858605704e-03       6.602752212982e-10       0.000000000000e+00       1.530648561064e-02      -5.103178790299e-06      -3.892676323063e-03       8.645569668183e-01      -1.596237429647e-04 
       1.041985368971e+04       4.685341798174e-01       7.188956449851e-03       1.390533672653e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.561112290124e-01      -1.602974528956e-04      -1.784121132122e-03      -1.784123781633e-03       7.136452047564e-03       6.570149665205e-10       0.000000000000e+00       1.542842897257e-02      -1.409152013181e-07      -3.878169516035e-03       8.698872200538e-01      -1.600186247139e-04 
       1.045317963402e+04       4.717422133618e-01       7.182881929815e-03       1.375523765558e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.614639263467e-01      -1.606881412040e-04      -1.782748905647e-03      -1.782751438207e-03       7.130962952568e-03       6.536855109399e-10       0.000000000000e+00       1.533063420512e-02       4.768587949088e-06      -3.757921987575e-03       8.752306573830e-01      -1.604112431465e-04 
       1.048650557833e+04       4.749677014043e-01       7.176730385091e-03       1.360727793309e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.668296684458e-01      -1.610765479802e-04      -1.781355867823e-03      -1.781358218926e-03       7.125390362027e-03       6.502020833635e-10       0.000000000000e+00       1.501839127392e-02       9.493651710880e-06      -3.536538856330e-03       8.805872035273e-01      -1.608015637025e-04 
       1.051983152263e+04       4.782108227551e-01       7.170500752106e-03       1.346133764508e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.722083794156e-01      -1.614626380276e-04      -1.779941769304e-03      -1.779943881901e-03       7.119733313307e-03       6.464889427287e-10       0.000000000000e+00       1.450270582139e-02       1.390927435873e-05      -3.221321438021e-03       8.859567820514e-01      -1.611895514124e-04 
       1.055315746694e+04       4.814717596675e-01       7.164191964773e-03       1.331730852187e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.775999821848e-01      -1.618463757402e-04      -1.778506358553e-03      -1.778508184305e-03       7.113990839314e-03       6.424810518942e-10       0.000000000000e+00       1.379992757548e-02       1.790044250159e-05      -2.822033118850e-03       8.913393153511e-01      -1.615751708941e-04 
       1.058648341125e+04       4.847506979054e-01       7.157802953882e-03       1.317509516383e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.830043984925e-01      -1.622277250995e-04      -1.777049382010e-03      -1.777050882259e-03       7.108161967928e-03       6.381253934550e-10       0.000000000000e+00       1.293123867618e-02       2.136512199941e-05      -2.350601361110e-03       8.967347246391e-01      -1.619583863497e-04 
       1.061980935556e+04       4.880478268124e-01       7.151332646468e-03       1.303461599108e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.884215488740e-01      -1.626066496713e-04      -1.775570584253e-03      -1.775571730691e-03       7.102245721410e-03       6.333819091496e-10       0.000000000000e+00       1.192201771763e-02       2.421685695487e-05      -1.820764738161e-03       9.021429299321e-01      -1.623391615620e-04 
       1.065313529987e+04       4.913633393834e-01       7.144779965168e-03       1.289580380326e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.938513526471e-01      -1.629831126032e-04      -1.774069708165e-03      -1.774070483193e-03       7.096241115791e-03       6.282240548627e-10       0.000000000000e+00       1.080109817725e-02       2.638691419956e-05      -1.247675166797e-03       9.075638500367e-01      -1.627174598923e-04 
       1.068646124418e+04       4.946974323364e-01       7.138143827583e-03       1.275860587067e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.992937278992e-01      -1.633570766215e-04      -1.772546495086e-03      -1.772546891874e-03       7.090147160280e-03       6.226389696797e-10       0.000000000000e+00       9.599942590622e-03       2.782591931891e-05      -6.474666927823e-04       9.129974025355e-01      -1.630932442773e-04 
       1.071978718849e+04       4.980503061874e-01       7.131423145667e-03       1.262298378516e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.004748591473e+00      -1.637285040285e-04      -1.771000684960e-03      -1.771000707211e-03       7.083962856684e-03       6.166272682891e-10       0.000000000000e+00       8.351756050913e-03       2.850494409201e-05      -3.680306184549e-05       9.184435037739e-01      -1.634664772266e-04 
       1.075311313280e+04       5.014221653260e-01       7.124616825156e-03       1.248891279003e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.010215858954e+00      -1.640973567001e-04      -1.769432016469e-03      -1.769431677903e-03       7.077687198868e-03       6.102024769803e-10       0.000000000000e+00       7.090564045615e-03       2.841602269648e-05       5.675832582831e-04       9.239020688464e-01      -1.638371208201e-04 
       1.078643907711e+04       5.048132180931e-01       7.117723765039e-03       1.235638092721e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.015695444654e+00      -1.644635960832e-04      -1.767840227145e-03      -1.767839550733e-03       7.071319172271e-03       6.033901429989e-10       0.000000000000e+00       5.850280223806e-03       2.757209111376e-05       1.149347920711e-03       9.293730115818e-01      -1.642051367057e-04 
       1.081976502142e+04       5.082236768611e-01       7.110742857108e-03       1.222538783779e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.021187261601e+00      -1.648271831933e-04      -1.766225053463e-03      -1.766224070443e-03       7.064857753480e-03       5.962266543110e-10       0.000000000000e+00       4.663789537861e-03       2.600635946428e-05       1.692975035403e-03       9.348562445301e-01      -1.645704860972e-04 
       1.085309096573e+04       5.116537581145e-01       7.103672985568e-03       1.209594328272e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.026691221522e+00      -1.651880786126e-04      -1.764586230919e-03      -1.764584979625e-03       7.058301909878e-03       5.887578127936e-10       0.000000000000e+00       3.562071440972e-03       2.377114148394e-05       2.184189228676e-03       9.403516789477e-01      -1.649331297716e-04 
