# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  117       5.700325879562e-10       2.823794099911e-13      -3.349597283517e-12       0.000000000000e+00       6.115451916471e-12       9.928702987366e-13      -6.128143439713e-15 
  118       5.738338870970e-10       2.867891370526e-13      -3.467430676067e-12       0.000000000000e+00       5.973154353120e-12       9.752080671835e-13      -6.058268267377e-15 
  119       5.776680582745e-10       2.911535748295e-13      -3.585195957390e-12       0.000000000000e+00       5.834977003377e-12       9.580425126995e-13      -5.991889554490e-15 
  120       5.815351733783e-10       2.954698789866e-13      -3.702807608484e-12       0.000000000000e+00       5.700883591892e-12       9.413645781049e-13      -5.928707435316e-15 
  121       5.854350958233e-10       2.997352090945e-13      -3.820179255172e-12       0.000000000000e+00       5.570813208580e-12       9.251617396938e-13      -5.868385527498e-15 
  122       5.893674736073e-10       3.039467299614e-13      -3.937223695692e-12       0.000000000000e+00       5.444679598202e-12       9.094179091023e-13      -5.810550029507e-15 
  123       5.933317323688e-10       3.081016129648e-13      -4.053852928288e-12       0.000000000000e+00       5.322370449957e-12       8.941133351751e-13      -5.754788818100e-15 
  124       5.973270684458e-10       3.121970373828e-13      -4.169978178797e-12       0.000000000000e+00       5.203746687067e-12       8.792245058329e-13      -5.700650545764e-15 
  125       6.013524419327e-10       3.162301917264e-13      -4.285509928244e-12       0.000000000000e+00       5.088641756365e-12       8.647240499396e-13      -5.647643738176e-15 
  126       6.054065697393e-10       3.201982750707e-13      -4.400357940430e-12       0.000000000000e+00       4.976860917880e-12       8.505806391692e-13      -5.595235891651e-15 
  127       6.094879186480e-10       3.240984983866e-13      -4.514431289521e-12       0.000000000000e+00       4.868180534427e-12       8.367588898736e-13      -5.542852570595e-15 
  128       6.135946983723e-10       3.279280858729e-13      -4.627638387640e-12       0.000000000000e+00       4.762347361195e-12       8.232192649491e-13      -5.489876504959e-15 
  129       6.177252417053e-10       3.316843514311e-13      -4.739887998545e-12       0.000000000000e+00       4.659132804883e-12       8.099269471862e-13      -5.435778645496e-15 
  130       6.218792068606e-10       3.353649347494e-13      -4.851092345775e-12       0.000000000000e+00       4.558503939888e-12       7.968797683242e-13      -5.380529501506e-15 
  131       6.260564945251e-10       3.389675937548e-13      -4.961164399199e-12       0.000000000000e+00       4.460469997601e-12       7.840831726601e-13      -5.324231431771e-15 
