# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1388       1.161524316923e-10       4.406274372390e-12      -7.727399951912e-12       1.212965010984e-14       1.324575634214e-15       4.535197099832e-16      -7.603245293274e-17 
 1389       1.162183516244e-10       4.388731778221e-12      -7.782450340271e-12       1.212260642913e-14       1.320703819922e-15       4.548994325696e-16      -7.565310149979e-17 
 1390       1.162881262284e-10       4.370858926643e-12      -7.836103742388e-12       1.211563449611e-14       1.316845693822e-15       4.562662374996e-16      -7.526778321685e-17 
 1391       1.163616331105e-10       4.352662158163e-12      -7.888336070357e-12       1.210873374986e-14       1.313001189801e-15       4.576191608070e-16      -7.487656838376e-17 
 1392       1.164387491003e-10       4.334147855135e-12      -7.939123125466e-12       1.210190362421e-14       1.309170240930e-15       4.589572332569e-16      -7.447952779975e-17 
 1393       1.165193502484e-10       4.315322441834e-12      -7.988440598012e-12       1.209514354782e-14       1.305352779461e-15       4.602794803362e-16      -7.407673276443e-17 
 1394       1.166033118257e-10       4.296192384539e-12      -8.036264067126e-12       1.208845294409e-14       1.301548736827e-15       4.615849222446e-16      -7.366825507867e-17 
 1395       1.166905083218e-10       4.276764191611e-12      -8.082569000586e-12       1.208183123119e-14       1.297758043640e-15       4.628725738851e-16      -7.325416704562e-17 
 1396       1.167808134432e-10       4.257044413568e-12      -8.127330754634e-12       1.207527782206e-14       1.293980629687e-15       4.641414448545e-16      -7.283454147161e-17 
 1397       1.168741001123e-10       4.237039643164e-12      -8.170524573801e-12       1.206879212436e-14       1.290216423932e-15       4.653905394347e-16      -7.240945166712e-17 
 1398       1.169702404658e-10       4.216756515468e-12      -8.212125590715e-12       1.206237354050e-14       1.286465354510e-15       4.666188565830e-16      -7.197897144774e-17 
 1399       1.170691058532e-10       4.196201707944e-12      -8.252108825929e-12       1.205602146760e-14       1.282727348730e-15       4.678253899228e-16      -7.154317513507e-17 
 1400       1.171705668354e-10       4.175381940526e-12      -8.290449187732e-12       1.204973529749e-14       1.279002333069e-15       4.690091277344e-16      -7.110213755773e-17 
 1401       1.172744931833e-10       4.154303975694e-12      -8.327121471971e-12       1.204351441669e-14       1.275290233170e-15       4.701690529459e-16      -7.065593405227e-17 
 1402       1.173807565222e-10       4.132974765023e-12      -8.362104884509e-12       1.203735809725e-14       1.271590980324e-15       4.713041260621e-16      -7.020463850895e-17 
 1403       1.174892382994e-10       4.111401890308e-12      -8.395396660589e-12       1.203126516791e-14       1.267904530972e-15       4.724132337777e-16      -6.974831748492e-17 
 1404       1.175998218966e-10       4.089593127193e-12      -8.426998587167e-12       1.202523433947e-14       1.264230847399e-15       4.734952398098e-16      -6.928703603152e-17 
 1405       1.177123899907e-10       4.067556299209e-12      -8.456912493257e-12       1.201926431365e-14       1.260569891275e-15       4.745490019005e-16      -6.882085964472e-17 
 1406       1.178268245524e-10       4.045299277863e-12      -8.485140250021e-12       1.201335378304e-14       1.256921623650e-15       4.755733718061e-16      -6.834985426595e-17 
 1407       1.179430068448e-10       4.022829982725e-12      -8.511683770866e-12       1.200750143112e-14       1.253286004953e-15       4.765671952876e-16      -6.787408628294e-17 
 1408       1.180608174222e-10       4.000156381514e-12      -8.536545011538e-12       1.200170593223e-14       1.249662994996e-15       4.775293120995e-16      -6.739362253052e-17 
 1409       1.181801361287e-10       3.977286490187e-12      -8.559725970212e-12       1.199596595153e-14       1.246052552964e-15       4.784585559801e-16      -6.690853029146e-17 
 1410       1.183008420972e-10       3.954228373024e-12      -8.581228687593e-12       1.199028014500e-14       1.242454637419e-15       4.793537546406e-16      -6.641887729733e-17 
 1411       1.184228137478e-10       3.930990142715e-12      -8.601055247001e-12       1.198464715946e-14       1.238869206300e-15       4.802137297553e-16      -6.592473172929e-17 
 1412       1.185459287868e-10       3.907579960450e-12      -8.619207774474e-12       1.197906563246e-14       1.235296216917e-15       4.810372969512e-16      -6.542616221893e-17 
 1413       1.186700642052e-10       3.884006036002e-12      -8.635688438856e-12       1.197353419237e-14       1.231735625952e-15       4.818232657971e-16      -6.492323784911e-17 
 1414       1.187950962776e-10       3.860276627817e-12      -8.650499451893e-12       1.196805145828e-14       1.228187389458e-15       4.825704397941e-16      -6.441602815479e-17 
 1415       1.189209005607e-10       3.836400043101e-12      -8.663643068326e-12       1.196261604002e-14       1.224651462856e-15       4.832776163647e-16      -6.390460312384e-17 
 1416       1.190473518922e-10       3.812384637903e-12      -8.675121585987e-12       1.195722653814e-14       1.221127800937e-15       4.839435868425e-16      -6.338903319788e-17 
 1417       1.191743243895e-10       3.788238817209e-12      -8.684937345892e-12       1.195188154389e-14       1.217616357855e-15       4.845671364622e-16      -6.286938927312e-17 
 1418       1.193016914485e-10       3.763971035024e-12      -8.693092732332e-12       1.194657963920e-14       1.214117087132e-15       4.851470443489e-16      -6.234574270118e-17 
 1419       1.194293257419e-10       3.739589794458e-12      -8.699590172973e-12       1.194131939665e-14       1.210629941651e-15       4.856820835081e-16      -6.181816528991e-17 
 1420       1.195570992186e-10       3.715103647819e-12      -8.704432138945e-12       1.193609937949e-14       1.207154873658e-15       4.861710208151e-16      -6.128672930424e-17 
 1421       1.196848831019e-10       3.690521196694e-12      -8.707621144938e-12       1.193091814158e-14       1.203691834760e-15       4.866126170048e-16      -6.075150746699e-17 
 1422       1.198125478883e-10       3.665851092039e-12      -8.709159749295e-12       1.192577422741e-14       1.200240775924e-15       4.870056266613e-16      -6.021257295972e-17 
 1423       1.199399633463e-10       3.641102034267e-12      -8.709050554107e-12       1.192066617204e-14       1.196801647472e-15       4.873487982077e-16      -5.966999942352e-17 
 1424       1.200669985154e-10       3.616282773330e-12      -8.707296205306e-12       1.191559250113e-14       1.193374399085e-15       4.876408738957e-16      -5.912386095989e-17 
 1425       1.201935217042e-10       3.591402108814e-12      -8.703899392762e-12       1.191055173088e-14       1.189958979800e-15       4.878805897950e-16      -5.857423213154e-17 
 1426       1.203194004896e-10       3.566468890019e-12      -8.698862850370e-12       1.190554236803e-14       1.186555338004e-15       4.880666757835e-16      -5.802118796322e-17 
 1427       1.204445017154e-10       3.541492016049e-12      -8.692189356153e-12       1.190056290988e-14       1.183163421439e-15       4.881978555366e-16      -5.746480394257e-17 
 1428       1.205686914910e-10       3.516480435900e-12      -8.683881732349e-12       1.189561184419e-14       1.179783177199e-15       4.882728465169e-16      -5.690515602091e-17 
 1429       1.206918351900e-10       3.491443148545e-12      -8.673942845508e-12       1.189068764923e-14       1.176414551724e-15       4.882903599640e-16      -5.634232061411e-17 
 1430       1.208137974494e-10       3.466389203021e-12      -8.662375606584e-12       1.188578879375e-14       1.173057490805e-15       4.882491008841e-16      -5.577637460339e-17 
 1431       1.209344421674e-10       3.441327698519e-12      -8.649182971034e-12       1.188091373694e-14       1.169711939578e-15       4.881477680396e-16      -5.520739533616e-17 
 1432       1.210536325033e-10       3.416267784468e-12      -8.634367938904e-12       1.187606092844e-14       1.166377842526e-15       4.879850539389e-16      -5.463546062688e-17 
 1433       1.211712308751e-10       3.391218660623e-12      -8.617933554931e-12       1.187122880830e-14       1.163055143475e-15       4.877596448259e-16      -5.406064875782e-17 
 1434       1.212870989590e-10       3.366189577152e-12      -8.599882908630e-12       1.186641580696e-14       1.159743785594e-15       4.874702206699e-16      -5.348303847996e-17 
 1435       1.214010976879e-10       3.341189834723e-12      -8.580219134395e-12       1.186162034527e-14       1.156443711392e-15       4.871154551550e-16      -5.290270901377e-17 
 1436       1.215130872499e-10       3.316228784593e-12      -8.558945411585e-12       1.185684083444e-14       1.153154862718e-15       4.866940156701e-16      -5.231974005006e-17 
 1437       1.216229270872e-10       3.291315828691e-12      -8.536064964626e-12       1.185207567601e-14       1.149877180762e-15       4.862045632982e-16      -5.173421175082e-17 
 1438       1.217304758949e-10       3.266460419709e-12      -8.511581063100e-12       1.184732326189e-14       1.146610606047e-15       4.856457528064e-16      -5.114620475002e-17 
 1439       1.218355916197e-10       3.241672061186e-12      -8.485497021839e-12       1.184258197426e-14       1.143355078435e-15       4.850162326353e-16      -5.055580015448e-17 
 1440       1.219381314583e-10       3.216960307598e-12      -8.457816201020e-12       1.183785018562e-14       1.140110537119e-15       4.843146448887e-16      -4.996307954465e-17 
 1441       1.220379648405e-10       3.192334119969e-12      -8.428544860942e-12       1.183312631441e-14       1.136876925838e-15       4.835402722228e-16      -4.936812274428e-17 
 1442       1.221350125223e-10       3.167799925382e-12      -8.397700757849e-12       1.182840899250e-14       1.133654208555e-15       4.826949857152e-16      -4.877100110285e-17 
 1443       1.222292078872e-10       3.143363537949e-12      -8.365304635531e-12       1.182369689936e-14       1.130442353933e-15       4.817813167447e-16      -4.817178414660e-17 
 1444       1.223204839969e-10       3.119030801544e-12      -8.331377378823e-12       1.181898870655e-14       1.127241330136e-15       4.808018119125e-16      -4.757054180426e-17 
 1445       1.224087735916e-10       3.094807589856e-12      -8.295940013857e-12       1.181428307771e-14       1.124051104833e-15       4.797590330695e-16      -4.696734440770e-17 
 1446       1.224940090890e-10       3.070699806439e-12      -8.259013708327e-12       1.180957866852e-14       1.120871645190e-15       4.786555573432e-16      -4.636226269268e-17 
 1447       1.225761225838e-10       3.046713384758e-12      -8.220619771744e-12       1.180487412670e-14       1.117702917873e-15       4.774939771650e-16      -4.575536779953e-17 
 1448       1.226550458473e-10       3.022854288244e-12      -8.180779655698e-12       1.180016809201e-14       1.114544889048e-15       4.762769002966e-16      -4.514673127385e-17 
 1449       1.227307103269e-10       2.999128510339e-12      -8.139514954112e-12       1.179545919623e-14       1.111397524375e-15       4.750069498579e-16      -4.453642506722e-17 
 1450       1.228030471455e-10       2.975542074548e-12      -8.096847403507e-12       1.179074606313e-14       1.108260789014e-15       4.736867643533e-16      -4.392452153789e-17 
 1451       1.228719871009e-10       2.952101034492e-12      -8.052798883256e-12       1.178602730846e-14       1.105134647616e-15       4.723189976990e-16      -4.331109345146e-17 
 1452       1.229374606655e-10       2.928811473950e-12      -8.007391415843e-12       1.178130153995e-14       1.102019064328e-15       4.709063192502e-16      -4.269621398165e-17 
 1453       1.229993979854e-10       2.905679506919e-12      -7.960647167127e-12       1.177656735729e-14       1.098914002789e-15       4.694514138277e-16      -4.207995671093e-17 
 1454       1.230577288802e-10       2.882711277653e-12      -7.912588446594e-12       1.177182335211e-14       1.095819426131e-15       4.679569817454e-16      -4.146239563123e-17 
 1455       1.231123828423e-10       2.859912960723e-12      -7.863237707620e-12       1.176706810797e-14       1.092735296974e-15       4.664257388369e-16      -4.084360514469e-17 
 1456       1.231632890366e-10       2.837290761058e-12      -7.812617547729e-12       1.176230020033e-14       1.089661577430e-15       4.648604164830e-16      -4.022366006430e-17 
 1457       1.232103762997e-10       2.814850914002e-12      -7.760750708852e-12       1.175751819657e-14       1.086598229099e-15       4.632637616383e-16      -3.960263561464e-17 
 1458       1.232535731393e-10       2.792599685359e-12      -7.707660077585e-12       1.175272065595e-14       1.083545213066e-15       4.616385368583e-16      -3.898060743256e-17 
 1459       1.232928077340e-10       2.770543371445e-12      -7.653368685449e-12       1.174790612959e-14       1.080502489905e-15       4.599875203267e-16      -3.835765156790e-17 
 1460       1.233280079327e-10       2.748688299137e-12      -7.597899709146e-12       1.174307316050e-14       1.077470019673e-15       4.583135058822e-16      -3.773384448416e-17 
 1461       1.233591012539e-10       2.727040825926e-12      -7.541276470822e-12       1.173822028350e-14       1.074447761913e-15       4.566193030454e-16      -3.710926305923e-17 
 1462       1.233860148851e-10       2.705607339960e-12      -7.483522438324e-12       1.173334602524e-14       1.071435675649e-15       4.549077370462e-16      -3.648398458608e-17 
 1463       1.234086756826e-10       2.684394260100e-12      -7.424661225458e-12       1.172844890421e-14       1.068433719387e-15       4.531816488507e-16      -3.585808677347e-17 
 1464       1.234270101708e-10       2.663408035968e-12      -7.364716592248e-12       1.172352743068e-14       1.065441851116e-15       4.514438951877e-16      -3.523164774661e-17 
 1465       1.234409445416e-10       2.642655147996e-12      -7.303712445196e-12       1.171858010671e-14       1.062460028302e-15       4.496973485768e-16      -3.460474604791e-17 
 1466       1.234504046539e-10       2.622142107477e-12      -7.241672837539e-12       1.171360542614e-14       1.059488207890e-15       4.479448973544e-16      -3.397746063768e-17 
 1467       1.234553160333e-10       2.601875456614e-12      -7.178621969512e-12       1.170860187456e-14       1.056526346304e-15       4.461894457012e-16      -3.334987089477e-17 
 1468       1.234556038710e-10       2.581861768570e-12      -7.114584188601e-12       1.170356792931e-14       1.053574399443e-15       4.444339136692e-16      -3.272205661734e-17 
 1469       1.234511930241e-10       2.562107647518e-12      -7.049583989804e-12       1.169850205945e-14       1.050632322681e-15       4.426812372088e-16      -3.209409802353e-17 
 1470       1.234420080142e-10       2.542619728691e-12      -6.983646015894e-12       1.169340272576e-14       1.047700070868e-15       4.409343681955e-16      -3.146607575216e-17 
 1471       1.234279730277e-10       2.523404678431e-12      -6.916795057671e-12       1.168826838073e-14       1.044777598324e-15       4.391962744573e-16      -3.083807086343e-17 
 1472       1.234090119146e-10       2.504469194240e-12      -6.849056054226e-12       1.168309746851e-14       1.041864858845e-15       4.374699398016e-16      -3.021016483964e-17 
 1473       1.233850481881e-10       2.485820004829e-12      -6.780454093197e-12       1.167788842497e-14       1.038961805694e-15       4.357583640421e-16      -2.958243958585e-17 
 1474       1.233560050246e-10       2.467463870169e-12      -6.711014411029e-12       1.167263967758e-14       1.036068391606e-15       4.340645630259e-16      -2.895497743062e-17 
 1475       1.233218052625e-10       2.449407581539e-12      -6.640762393234e-12       1.166734964550e-14       1.033184568784e-15       4.323915686607e-16      -2.832786112669e-17 
 1476       1.232823714019e-10       2.431657961577e-12      -6.569723574647e-12       1.166201673950e-14       1.030310288899e-15       4.307424289416e-16      -2.770117385170e-17 
 1477       1.232376256043e-10       2.414221864331e-12      -6.497923639686e-12       1.165663936197e-14       1.027445503089e-15       4.291202079783e-16      -2.707499920885e-17 
 1478       1.231874896918e-10       2.397106175304e-12      -6.425388422612e-12       1.165121590689e-14       1.024590161955e-15       4.275279860218e-16      -2.644942122766e-17 
 1479       1.231318851466e-10       2.380317811512e-12      -6.352143907788e-12       1.164574475985e-14       1.021744215566e-15       4.259688594919e-16      -2.582452436461e-17 
 1480       1.230707480464e-10       2.363862732918e-12      -6.278216196662e-12       1.164022446703e-14       1.018907617654e-15       4.244450587794e-16      -2.520038809606e-17 
 1481       1.230040740316e-10       2.347742965983e-12      -6.203631407847e-12       1.163465424420e-14       1.016080338267e-15       4.229552920619e-16      -2.457707063702e-17 
 1482       1.229318737818e-10       2.331959550801e-12      -6.128415776574e-12       1.162903347274e-14       1.013262351241e-15       4.214973752920e-16      -2.395462506288e-17 
 1483       1.228541581197e-10       2.316513527037e-12      -6.052595688125e-12       1.162336153105e-14       1.010453630011e-15       4.200691120188e-16      -2.333310470300e-17 
 1484       1.227709380121e-10       2.301405933919e-12      -5.976197678096e-12       1.161763779456e-14       1.007654147605e-15       4.186682933663e-16      -2.271256314112e-17 
 1485       1.226822245701e-10       2.286637810236e-12      -5.899248432650e-12       1.161186163570e-14       1.004863876647e-15       4.172926980125e-16      -2.209305421581e-17 
 1486       1.225880290488e-10       2.272210194333e-12      -5.821774788777e-12       1.160603242393e-14       1.002082789355e-15       4.159400921679e-16      -2.147463202080e-17 
 1487       1.224883628486e-10       2.258124124108e-12      -5.743803734548e-12       1.160014952571e-14       9.993108575400e-16       4.146082295544e-16      -2.085735090546e-17 
 1488       1.223832375144e-10       2.244380637006e-12      -5.665362409377e-12       1.159421230450e-14       9.965480526048e-16       4.132948513836e-16      -2.024126547514e-17 
 1489       1.222726647368e-10       2.230980770013e-12      -5.586478104271e-12       1.158822012074e-14       9.937943455441e-16       4.119976863361e-16      -1.962643059162e-17 
 1490       1.221566563517e-10       2.217925559658e-12      -5.507178262092e-12       1.158217233188e-14       9.910497069432e-16       4.107144505399e-16      -1.901290137348e-17 
 1491       1.220352243412e-10       2.205216042001e-12      -5.427490477814e-12       1.157606829236e-14       9.883141069769e-16       4.094428475492e-16      -1.840073319655e-17 
 1492       1.219083808334e-10       2.192853252635e-12      -5.347442498778e-12       1.156990735358e-14       9.855875154088e-16       4.081805683230e-16      -1.778998169426e-17 
 1493       1.217761381028e-10       2.180838226677e-12      -5.267062224948e-12       1.156368886393e-14       9.828699015904e-16       4.069252912042e-16      -1.718070275808e-17 
 1494       1.216385085708e-10       2.169171998768e-12      -5.186377709173e-12       1.155741216876e-14       9.801612344606e-16       4.056746818978e-16      -1.657295253791e-17 
 1495       1.214955048058e-10       2.157855603064e-12      -5.105417157438e-12       1.155107661040e-14       9.774614825440e-16       4.044263934501e-16      -1.596678744249e-17 
 1496       1.213471395235e-10       2.146890073237e-12      -5.024208929126e-12       1.154468152813e-14       9.747706139511e-16       4.031780662272e-16      -1.536226413982e-17 
 1497       1.211934255873e-10       2.136276442466e-12      -4.942781537271e-12       1.153822625819e-14       9.720885963765e-16       4.019273278936e-16      -1.475943955753e-17 
 1498       1.210343760084e-10       2.126015743435e-12      -4.861163648818e-12       1.153171013377e-14       9.694153970986e-16       4.006717933913e-16      -1.415837088330e-17 
 1499       1.208700039462e-10       2.116109008330e-12      -4.779384084877e-12       1.152513248501e-14       9.667509829786e-16       3.994090649181e-16      -1.355911556528e-17 
 1500       1.207003227087e-10       2.106557268830e-12      -4.697471820986e-12       1.151849263897e-14       9.640953204595e-16       3.981367319069e-16      -1.296173131248e-17 
 1501       1.205253457526e-10       2.097361556109e-12      -4.615455987358e-12       1.151178991969e-14       9.614483755655e-16       3.968523710036e-16      -1.236627609516e-17 
 1502       1.203450866836e-10       2.088522900826e-12      -4.533365869150e-12       1.150502364808e-14       9.588101139009e-16       3.955535460466e-16      -1.177280814528e-17 
 1503       1.201595592570e-10       2.080042333125e-12      -4.451230906709e-12       1.149819314204e-14       9.561805006492e-16       3.942378080453e-16      -1.118138595683e-17 
 1504       1.199687773774e-10       2.071920882628e-12      -4.369080695836e-12       1.149129771634e-14       9.535595005727e-16       3.929026951584e-16      -1.059206828633e-17 
 1505       1.197727550996e-10       2.064159578432e-12      -4.286944988041e-12       1.148433668269e-14       9.509470780109e-16       3.915457326734e-16      -1.000491415314e-17 
 1506       1.195715066285e-10       2.056759449105e-12      -4.204853690800e-12       1.147730934971e-14       9.483431968803e-16       3.901644329846e-16      -9.419982839937e-18 
 1507       1.193650463194e-10       2.049721522679e-12      -4.122836867811e-12       1.147021502291e-14       9.457478206733e-16       3.887562955724e-16      -8.837333893077e-18 
 1508       1.191533886787e-10       2.043046826651e-12      -4.040924739252e-12       1.146305300474e-14       9.431609124570e-16       3.873188069814e-16      -8.257027123015e-18 
 1509       1.189365483635e-10       2.036736387972e-12      -3.959147682040e-12       1.145582259449e-14       9.405824348730e-16       3.858494407998e-16      -7.679122604707e-18 
 1510       1.187145401827e-10       2.030791233049e-12      -3.877536230083e-12       1.144852308838e-14       9.380123501360e-16       3.843456576378e-16      -7.103680678015e-18 
 1511       1.184873790963e-10       2.025212387737e-12      -3.796121074543e-12       1.144115377952e-14       9.354506200333e-16       3.828049051062e-16      -6.530761948111e-18 
 1512       1.182550802169e-10       2.020000877334e-12      -3.714933064087e-12       1.143371395786e-14       9.328972059234e-16       3.812246177954e-16      -5.960427285880e-18 
 1513       1.180176588088e-10       2.015157726582e-12      -3.634003205148e-12       1.142620291028e-14       9.303520687359e-16       3.796022172541e-16      -5.392737828328e-18 
 1514       1.177751302891e-10       2.010683959656e-12      -3.553362662184e-12       1.141861992049e-14       9.278151689701e-16       3.779351119675e-16      -4.827754978982e-18 
 1515       1.175275102276e-10       2.006580600164e-12      -3.473042757927e-12       1.141096426908e-14       9.252864666941e-16       3.762206973371e-16      -4.265540408298e-18 
 1516       1.172748143473e-10       2.002848671141e-12      -3.393074973648e-12       1.140323523350e-14       9.227659215444e-16       3.744563556582e-16      -3.706156054063e-18 
 1517       1.170170585246e-10       1.999489195045e-12      -3.313490949411e-12       1.139543208806e-14       9.202534927245e-16       3.726394560996e-16      -3.149664121800e-18 
 1518       1.167542587893e-10       1.996503193755e-12      -3.234322484330e-12       1.138755410392e-14       9.177491390044e-16       3.707673546818e-16      -2.596127085176e-18 
 1519       1.164864401931e-10       1.993890917426e-12      -3.155599067330e-12       1.137960072832e-14       9.152528221234e-16       3.688382129727e-16      -2.045602470557e-18 
 1520       1.162136635053e-10       1.991649522956e-12      -3.077340442906e-12       1.137157212421e-14       9.127645170364e-16       3.668534628400e-16      -1.498127154954e-18 
 1521       1.159359987742e-10       1.989775373159e-12      -2.999563974287e-12       1.136346863581e-14       9.102842017642e-16       3.648153653910e-16      -9.537329176844e-19 
 1522       1.156535164839e-10       1.988264805826e-12      -2.922287106569e-12       1.135529060982e-14       9.078118539986e-16       3.627261944301e-16      -4.124516426230e-19 
 1523       1.153662875550e-10       1.987114133681e-12      -2.845527366835e-12       1.134703839551e-14       9.053474511015e-16       3.605882364810e-16       1.256846816607e-19 
 1524       1.150743833451e-10       1.986319644340e-12      -2.769302364291e-12       1.133871234461e-14       9.028909701040e-16       3.584037908073e-16       6.606439617709e-19 
 1525       1.147778756501e-10       1.985877600261e-12      -2.693629790391e-12       1.133031281140e-14       9.004423877059e-16       3.561751694338e-16       1.192393999352e-18 
 1526       1.144768367042e-10       1.985784238702e-12      -2.618527418969e-12       1.132184015269e-14       8.980016802751e-16       3.539046971684e-16       1.720902490957e-18 
 1527       1.141713391812e-10       1.986035771681e-12      -2.544013106361e-12       1.131329472780e-14       8.955688238468e-16       3.515947116227e-16       2.246137027909e-18 
 1528       1.138614561950e-10       1.986628385924e-12      -2.470104791542e-12       1.130467689860e-14       8.931437941228e-16       3.492475632336e-16       2.768065096176e-18 
 1529       1.135472613007e-10       1.987558242826e-12      -2.396820496248e-12       1.129598702949e-14       8.907265664708e-16       3.468656152845e-16       3.286654076228e-18 
 1530       1.132288284947e-10       1.988821478405e-12      -2.324178325110e-12       1.128722548741e-14       8.883171159239e-16       3.444512439265e-16       3.801871242912e-18 
 1531       1.129062322162e-10       1.990414203258e-12      -2.252196465777e-12       1.127839264187e-14       8.859154171796e-16       3.420068382001e-16       4.313683765315e-18 
 1532       1.125795473472e-10       1.992332502514e-12      -2.180893189050e-12       1.126948886489e-14       8.835214445994e-16       3.395348000557e-16       4.822058706629e-18 
 1533       1.122488492139e-10       1.994572435796e-12      -2.110286849007e-12       1.126051453109e-14       8.811351722079e-16       3.370375443757e-16       5.326963024022e-18 
 1534       1.119142135873e-10       1.997130037169e-12      -2.040395883133e-12       1.125147001763e-14       8.787565736924e-16       3.345174989952e-16       5.828363568500e-18 
 1535       1.115757166834e-10       2.000001315101e-12      -1.971238812450e-12       1.124235570422e-14       8.763856224018e-16       3.319771047237e-16       6.326227084778e-18 
 1536       1.112334351647e-10       2.003182252416e-12      -1.902834241644e-12       1.123317197316e-14       8.740222913463e-16       3.294188153660e-16       6.820520211144e-18 
 1537       1.108874461406e-10       2.006668806251e-12      -1.835200859191e-12       1.122391920931e-14       8.716665531966e-16       3.268450977437e-16       7.311209479324e-18 
 1538       1.105378271682e-10       2.010456908012e-12      -1.768357437493e-12       1.121459780013e-14       8.693183802829e-16       3.242584317164e-16       7.798261314355e-18 
 1539       1.101846562528e-10       2.014542463327e-12      -1.702322833000e-12       1.120520813563e-14       8.669777445949e-16       3.216613102030e-16       8.281642034445e-18 
 1540       1.098280118491e-10       2.018921352003e-12      -1.637115986341e-12       1.119575060843e-14       8.646446177804e-16       3.190562392032e-16       8.761317850842e-18 
 1541       1.094679728617e-10       2.023589427986e-12      -1.572755922453e-12       1.118622561373e-14       8.623189711449e-16       3.164457378182e-16       9.237254867702e-18 
 1542       1.091046186457e-10       2.028542519307e-12      -1.509261750710e-12       1.117663354933e-14       8.600007756512e-16       3.138323382727e-16       9.709419081955e-18 
 1543       1.087380290080e-10       2.033776428048e-12      -1.446652665049e-12       1.116697481561e-14       8.576900019181e-16       3.112185859357e-16       1.017777638317e-17 
 1544       1.083682842073e-10       2.039286930290e-12      -1.384947944102e-12       1.115724981559e-14       8.553866202204e-16       3.086070393417e-16       1.064229255342e-17 
 1545       1.079954649553e-10       2.045069776074e-12      -1.324166951325e-12       1.114745895487e-14       8.530906004877e-16       3.060002702126e-16       1.110293326717e-17 
 1546       1.076196524176e-10       2.051120689351e-12      -1.264329135121e-12       1.113760264166e-14       8.508019123038e-16       3.034008634781e-16       1.155966409109e-17 
 1547       1.072409282139e-10       2.057435367944e-12      -1.205454028975e-12       1.112768128680e-14       8.485205249064e-16       3.008114172979e-16       1.201245048399e-17 
 1548       1.068593744193e-10       2.064009483498e-12      -1.147561251582e-12       1.111769530375e-14       8.462464071857e-16       2.982345430822e-16       1.246125779664e-17 
 1549       1.064750735647e-10       2.070838681441e-12      -1.090670506969e-12       1.110764510859e-14       8.439795276845e-16       2.956728655134e-16       1.290605127165e-17 
 1550       1.060881086377e-10       2.077918580933e-12      -1.034801584634e-12       1.109753112004e-14       8.417198545970e-16       2.931290225672e-16       1.334679604333e-17 
 1551       1.056985630835e-10       2.085244774828e-12      -9.799743596664e-13       1.108735375942e-14       8.394673557682e-16       2.906056655343e-16       1.378345713759e-17 
 1552       1.053065208051e-10       2.092812829627e-12      -9.262087928786e-13       1.107711345073e-14       8.372219986934e-16       2.881054590409e-16       1.421599947175e-17 
 1553       1.049120661647e-10       2.100618285432e-12      -8.735249309351e-13       1.106681062059e-14       8.349837505174e-16       2.856310810707e-16       1.464438785444e-17 
 1554       1.045152839841e-10       2.108656655905e-12      -8.219429064809e-13       1.105644569827e-14       8.327525780336e-16       2.831852229857e-16       1.506858698550e-17 
 1555       1.041162595455e-10       2.116923428221e-12      -7.714829382696e-13       1.104601911570e-14       8.305284476838e-16       2.807705895480e-16       1.548856145576e-17 
 1556       1.037150785923e-10       2.125414063024e-12      -7.221653312924e-13       1.103553130745e-14       8.283113255571e-16       2.783898989403e-16       1.590427574699e-17 
 1557       1.033118273298e-10       2.134123994384e-12      -6.740104769070e-13       1.102498271075e-14       8.261011773892e-16       2.760458827880e-16       1.631569423172e-17 
 1558       1.029065918897e-10       2.143048443853e-12      -6.270356126021e-13       1.101437385993e-14       8.238979713324e-16       2.737406379099e-16       1.672278705739e-17 
 1559       1.024994567169e-10       2.152181860812e-12      -5.812450677582e-13       1.100370567055e-14       8.217016862934e-16       2.714736748709e-16       1.712554785944e-17 
 1560       1.020905061694e-10       2.161518476780e-12      -5.366399265603e-13       1.099297915796e-14       8.195123036721e-16       2.692438511497e-16       1.752397621426e-17 
 1561       1.016798250533e-10       2.171052490785e-12      -4.932212600184e-13       1.098219534307e-14       8.173298045982e-16       2.670500177351e-16       1.791807177018e-17 
 1562       1.012674986238e-10       2.180778069308e-12      -4.509901259367e-13       1.097135525240e-14       8.151541699300e-16       2.648910191156e-16       1.830783424760e-17 
 1563       1.008536125860e-10       2.190689346230e-12      -4.099475688817e-13       1.096045991809e-14       8.129853802547e-16       2.627656932682e-16       1.869326343919e-17 
 1564       1.004382530954e-10       2.200780422781e-12      -3.700946201509e-13       1.094951037790e-14       8.108234158871e-16       2.606728716478e-16       1.907435921003e-17 
 1565       1.000215067588e-10       2.211045367482e-12      -3.314322977415e-13       1.093850767519e-14       8.086682568693e-16       2.586113791770e-16       1.945112149774e-17 
