# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1469       1.056639436151e-10       1.600589062093e-12      -5.880283889535e-12       0.000000000000e+00       1.027463289694e-15       4.266123231730e-16      -2.777773798796e-17 
 1470       1.056556096858e-10       1.583564898813e-12      -5.792828738613e-12       0.000000000000e+00       1.024592798559e-15       4.248156269314e-16      -2.717668158783e-17 
 1471       1.056408815771e-10       1.566921418109e-12      -5.704664985478e-12       0.000000000000e+00       1.021731889082e-15       4.230284434099e-16      -2.657597224298e-17 
 1472       1.056196994729e-10       1.550664773203e-12      -5.615826006420e-12       0.000000000000e+00       1.018880516012e-15       4.212537188447e-16      -2.597568595490e-17 
 1473       1.055920033355e-10       1.534801143873e-12      -5.526345368114e-12       0.000000000000e+00       1.016038633579e-15       4.194944152609e-16      -2.537589911353e-17 
 1474       1.055577329049e-10       1.519336736499e-12      -5.436256827949e-12       0.000000000000e+00       1.013206195493e-15       4.177535104990e-16      -2.477668849791e-17 
 1475       1.055168276991e-10       1.504277784100e-12      -5.345594334352e-12       0.000000000000e+00       1.010383154945e-15       4.160339982419e-16      -2.417813127677e-17 
 1476       1.054692270129e-10       1.489630546374e-12      -5.254392027119e-12       0.000000000000e+00       1.007569464604e-15       4.143388880411e-16      -2.358030500922e-17 
 1477       1.054148699185e-10       1.475401309742e-12      -5.162684237741e-12       0.000000000000e+00       1.004765076617e-15       4.126712053436e-16      -2.298328764536e-17 
 1478       1.053536952646e-10       1.461596387388e-12      -5.070505489731e-12       0.000000000000e+00       1.001969942605e-15       4.110339915186e-16      -2.238715752693e-17 
 1479       1.052856416761e-10       1.448222119300e-12      -4.977890498952e-12       0.000000000000e+00       9.991840136689e-16       4.094303038840e-16      -2.179199338797e-17 
 1480       1.052106639015e-10       1.435283725246e-12      -4.884873238617e-12       0.000000000000e+00       9.964072444934e-16       4.078623492127e-16      -2.119786911941e-17 
 1481       1.051287820304e-10       1.422781851216e-12      -4.791484123528e-12       0.000000000000e+00       9.936396057371e-16       4.063288748311e-16      -2.060483800511e-17 
 1482       1.050400327613e-10       1.410715988932e-12      -4.697752798661e-12       0.000000000000e+00       9.908810717663e-16       4.048277517910e-16      -2.001294833136e-17 
 1483       1.049444530994e-10       1.399085619796e-12      -4.603709072247e-12       0.000000000000e+00       9.881316165520e-16       4.033568390300e-16      -1.942224860905e-17 
 1484       1.048420803568e-10       1.387890214864e-12      -4.509382916044e-12       0.000000000000e+00       9.853912136695e-16       4.019139833503e-16      -1.883278757404e-17 
 1485       1.047329521535e-10       1.377129234826e-12      -4.414804465616e-12       0.000000000000e+00       9.826598362970e-16       4.004970193981e-16      -1.824461418754e-17 
 1486       1.046171064175e-10       1.366802129986e-12      -4.320004020608e-12       0.000000000000e+00       9.799374572152e-16       3.991037696432e-16      -1.765777763642e-17 
 1487       1.044945813857e-10       1.356908340238e-12      -4.225012045022e-12       0.000000000000e+00       9.772240488062e-16       3.977320443573e-16      -1.707232733360e-17 
 1488       1.043654156044e-10       1.347447295044e-12      -4.129859167495e-12       0.000000000000e+00       9.745195830525e-16       3.963796415941e-16      -1.648831291838e-17 
 1489       1.042296479297e-10       1.338418413417e-12      -4.034576181573e-12       0.000000000000e+00       9.718240315369e-16       3.950443471680e-16      -1.590578425680e-17 
 1490       1.040873175285e-10       1.329821103890e-12      -3.939194045989e-12       0.000000000000e+00       9.691373654406e-16       3.937239346336e-16      -1.532479144200e-17 
 1491       1.039384638785e-10       1.321654764502e-12      -3.843743884936e-12       0.000000000000e+00       9.664595555431e-16       3.924161652647e-16      -1.474538479457e-17 
 1492       1.037831267693e-10       1.313918782777e-12      -3.748256988349e-12       0.000000000000e+00       9.637905722214e-16       3.911187880334e-16      -1.416761486290e-17 
 1493       1.036213463026e-10       1.306612535693e-12      -3.652764812175e-12       0.000000000000e+00       9.611303854485e-16       3.898295395898e-16      -1.359153242352e-17 
 1494       1.034531628932e-10       1.299735389671e-12      -3.557298978653e-12       0.000000000000e+00       9.584789647931e-16       3.885461442408e-16      -1.301718848149e-17 
 1495       1.032786172689e-10       1.293286700546e-12      -3.461891276588e-12       0.000000000000e+00       9.558362794187e-16       3.872663139293e-16      -1.244463427072e-17 
 1496       1.030977504719e-10       1.287265813549e-12      -3.366573661630e-12       0.000000000000e+00       9.532022980826e-16       3.859877482136e-16      -1.187392125433e-17 
 1497       1.029106038587e-10       1.281672063283e-12      -3.271378256546e-12       0.000000000000e+00       9.505769891351e-16       3.847081342466e-16      -1.130510112501e-17 
 1498       1.027172191011e-10       1.276504773704e-12      -3.176337351501e-12       0.000000000000e+00       9.479603205187e-16       3.834251467550e-16      -1.073822580537e-17 
 1499       1.025176381863e-10       1.271763258094e-12      -3.081483404331e-12       0.000000000000e+00       9.453522597673e-16       3.821364480182e-16      -1.017334744831e-17 
 1500       1.023119034183e-10       1.267446819046e-12      -2.986849040819e-12       0.000000000000e+00       9.427527740052e-16       3.808396878481e-16      -9.610518437320e-18 
 1501       1.021000574174e-10       1.263554748436e-12      -2.892467054974e-12       0.000000000000e+00       9.401618299463e-16       3.795325035677e-16      -9.049791386910e-18 
 1502       1.018821431218e-10       1.260086327407e-12      -2.798370409304e-12       0.000000000000e+00       9.375793938934e-16       3.782125199907e-16      -8.491219142901e-18 
 1503       1.016582037874e-10       1.257040826340e-12      -2.704592235094e-12       0.000000000000e+00       9.350054317373e-16       3.768773494006e-16      -7.934854782805e-18 
 1504       1.014282829889e-10       1.254417504841e-12      -2.611165832681e-12       0.000000000000e+00       9.324399089558e-16       3.755245915300e-16      -7.380751616177e-18 
 1505       1.011924246201e-10       1.252215611713e-12      -2.518124671734e-12       0.000000000000e+00       9.298827906129e-16       3.741518335397e-16      -6.828963184962e-18 
 1506       1.009506728945e-10       1.250434384933e-12      -2.425502391523e-12       0.000000000000e+00       9.273340413583e-16       3.727566499977e-16      -6.279543263851e-18 
 1507       1.007030723459e-10       1.249073051638e-12      -2.333332801202e-12       0.000000000000e+00       9.247936254259e-16       3.713366028589e-16      -5.732545860639e-18 
 1508       1.004496678291e-10       1.248130828094e-12      -2.241649880081e-12       0.000000000000e+00       9.222615066337e-16       3.698892414440e-16      -5.188025216568e-18 
 1509       1.001905045203e-10       1.247606919681e-12      -2.150487777906e-12       0.000000000000e+00       9.197376483822e-16       3.684121024188e-16      -4.646035806691e-18 
 1510       9.992562791769e-11       1.247500520869e-12      -2.059880815131e-12       0.000000000000e+00       9.172220136544e-16       3.669027097732e-16      -4.106632340218e-18 
 1511       9.965508384223e-11       1.247810815193e-12      -1.969863483196e-12       0.000000000000e+00       9.147145650142e-16       3.653585748008e-16      -3.569869760871e-18 
 1512       9.937891843796e-11       1.248536975239e-12      -1.880470444805e-12       0.000000000000e+00       9.122152646057e-16       3.637771960778e-16      -3.035803247239e-18 
 1513       9.909717817274e-11       1.249678162612e-12      -1.791736534199e-12       0.000000000000e+00       9.097240741530e-16       3.621560594423e-16      -2.504488213131e-18 
 1514       9.880990983876e-11       1.251233527924e-12      -1.703696757433e-12       0.000000000000e+00       9.072409549583e-16       3.604926379736e-16      -1.975980307926e-18 
 1515       9.851716055313e-11       1.253202210764e-12      -1.616386292655e-12       0.000000000000e+00       9.047658679021e-16       3.587843919711e-16      -1.450335416931e-18 
 1516       9.821897775849e-11       1.255583339685e-12      -1.529840490380e-12       0.000000000000e+00       9.022987734416e-16       3.570287689341e-16      -9.276096617279e-19 
 1517       9.791540922352e-11       1.258376032172e-12      -1.444094873764e-12       0.000000000000e+00       8.998396316102e-16       3.552232035403e-16      -4.078594005350e-19 
 1518       9.760650304358e-11       1.261579394628e-12      -1.359185138884e-12       0.000000000000e+00       8.973884020165e-16       3.533651176257e-16       1.088587714467e-19 
 1519       9.729231523119e-11       1.265191770667e-12      -1.275143757338e-12       0.000000000000e+00       8.949450471760e-16       3.514527143821e-16       6.224929190191e-19 
 1520       9.697293256639e-11       1.269208478125e-12      -1.191989747710e-12       0.000000000000e+00       8.925095425422e-16       3.494873693597e-16       1.133010510246e-18 
 1521       9.664844996760e-11       1.273624050212e-12      -1.109738806161e-12       0.000000000000e+00       8.900818665701e-16       3.474712624474e-16       1.640383814461e-18 
 1522       9.631896292256e-11       1.278432985159e-12      -1.028406695262e-12       0.000000000000e+00       8.876619973923e-16       3.454065857638e-16       2.144585017712e-18 
 1523       9.598456748934e-11       1.283629746160e-12      -9.480092440945e-13       0.000000000000e+00       8.852499128181e-16       3.432955436776e-16       2.645586222658e-18 
 1524       9.564536029730e-11       1.289208761303e-12      -8.685623483518e-13       0.000000000000e+00       8.828455903329e-16       3.411403528285e-16       3.143359448477e-18 
 1525       9.530143854806e-11       1.295164423519e-12      -7.900819704369e-13       0.000000000000e+00       8.804490070976e-16       3.389432421471e-16       3.637876630762e-18 
 1526       9.495290001645e-11       1.301491090512e-12      -7.125841395626e-13       0.000000000000e+00       8.780601399478e-16       3.367064528756e-16       4.129109621424e-18 
 1527       9.459984305152e-11       1.308183084706e-12      -6.360849518513e-13       0.000000000000e+00       8.756789653932e-16       3.344322385886e-16       4.617030188593e-18 
 1528       9.424236657750e-11       1.315234693177e-12      -5.606005704343e-13       0.000000000000e+00       8.733054596170e-16       3.321228652133e-16       5.101610016522e-18 
 1529       9.388057009472e-11       1.322640167600e-12      -4.861472255512e-13       0.000000000000e+00       8.709395984751e-16       3.297806110497e-16       5.582820705483e-18 
 1530       9.351455368065e-11       1.330393724179e-12      -4.127412146504e-13       0.000000000000e+00       8.685813574953e-16       3.274077667919e-16       6.060633771672e-18 
 1531       9.314441799083e-11       1.338489543595e-12      -3.403989024876e-13       0.000000000000e+00       8.662307118771e-16       3.250066355478e-16       6.535020647112e-18 
 1532       9.277026425986e-11       1.346921770939e-12      -2.691367212262e-13       0.000000000000e+00       8.638876364906e-16       3.225795328598e-16       7.005952679548e-18 
 1533       9.239219430235e-11       1.355684515654e-12      -1.989711705366e-13       0.000000000000e+00       8.615521058759e-16       3.201287867258e-16       7.473401132355e-18 
 1534       9.201031051390e-11       1.364771851473e-12      -1.299188176956e-13       0.000000000000e+00       8.592240942426e-16       3.176567376188e-16       7.937337184435e-18 
 1535       9.162471587209e-11       1.374177816360e-12      -6.199629768646e-14       0.000000000000e+00       8.569035754689e-16       3.151657385082e-16       8.397731930121e-18 
 1536       9.123551393740e-11       1.383896412446e-12       4.779686701766e-15       0.000000000000e+00       8.545905231012e-16       3.126581548798e-16       8.854556379076e-18 
 1537       9.084280885423e-11       1.393921605971e-12       7.039236477465e-14       0.000000000000e+00       8.522849103531e-16       3.101363647564e-16       9.307781456195e-18 
 1538       9.044670535187e-11       1.404247327221e-12       1.348248978327e-13       0.000000000000e+00       8.499867101050e-16       3.076027587184e-16       9.757378001508e-18 
 1539       9.004730874541e-11       1.414867470470e-12       1.980603790718e-13       0.000000000000e+00       8.476958949034e-16       3.050597399243e-16       1.020331677008e-17 
 1540       8.964472493679e-11       1.425775893915e-12       2.600818334836e-13       0.000000000000e+00       8.454124369600e-16       3.025097241309e-16       1.064556843191e-17 
 1541       8.923906041571e-11       1.436966419620e-12       3.208722177558e-13       0.000000000000e+00       8.431363081514e-16       2.999551397141e-16       1.108410357183e-17 
 1542       8.883042226064e-11       1.448432833450e-12       3.804144201728e-13       0.000000000000e+00       8.408674800180e-16       2.973984276893e-16       1.151889268942e-17 
 1543       8.841891813976e-11       1.460168885016e-12       4.386912605158e-13       0.000000000000e+00       8.386059237636e-16       2.948420417318e-16       1.194990619891e-17 
 1544       8.800465631194e-11       1.472168287607e-12       4.956854899636e-13       0.000000000000e+00       8.363516102548e-16       2.922884481976e-16       1.237711442904e-17 
 1545       8.758774562774e-11       1.484424718137e-12       5.513797909924e-13       0.000000000000e+00       8.341045100202e-16       2.897401261432e-16       1.280048762302e-17 
 1546       8.716829553033e-11       1.496931817078e-12       6.057567772767e-13       0.000000000000e+00       8.318645932494e-16       2.871995673470e-16       1.321999593839e-17 
 1547       8.674641605648e-11       1.509683188402e-12       6.587989935896e-13       0.000000000000e+00       8.296318297932e-16       2.846692763290e-16       1.363560944694e-17 
 1548       8.632221783756e-11       1.522672399519e-12       7.104889157030e-13       0.000000000000e+00       8.274061891618e-16       2.821517703717e-16       1.404729813461e-17 
 1549       8.589581210046e-11       1.535892981217e-12       7.608089502883e-13       0.000000000000e+00       8.251876405253e-16       2.796495795407e-16       1.445503190139e-17 
 1550       8.546731066860e-11       1.549338427602e-12       8.097414348164e-13       0.000000000000e+00       8.229761527120e-16       2.771652467047e-16       1.485878056120e-17 
 1551       8.503682596288e-11       1.563002196034e-12       8.572686374586e-13       0.000000000000e+00       8.207716942085e-16       2.747013275564e-16       1.525851384183e-17 
 1552       8.460447100265e-11       1.576877707070e-12       9.033727569864e-13       0.000000000000e+00       8.185742331583e-16       2.722603906330e-16       1.565420138481e-17 
 1553       8.417035940671e-11       1.590958344400e-12       9.480359226724e-13       0.000000000000e+00       8.163837373620e-16       2.698450173363e-16       1.604581274534e-17 
 1554       8.373460539423e-11       1.605237454788e-12       9.912401941905e-13       0.000000000000e+00       8.142001742757e-16       2.674578019537e-16       1.643331739216e-17 
 1555       8.329732378575e-11       1.619708348010e-12       1.032967561516e-12       0.000000000000e+00       8.120235110113e-16       2.651013516783e-16       1.681668470747e-17 
 1556       8.285863000416e-11       1.634364296795e-12       1.073199944828e-12       0.000000000000e+00       8.098537143348e-16       2.627782866294e-16       1.719588398682e-17 
 1557       8.241864007565e-11       1.649198536761e-12       1.111919194404e-12       0.000000000000e+00       8.076907506666e-16       2.604912398735e-16       1.757088443902e-17 
 1558       8.197746713733e-11       1.664204249589e-12       1.149110842867e-12       0.000000000000e+00       8.055345887927e-16       2.582422370386e-16       1.794166072340e-17 
 1559       8.153521092226e-11       1.679374512471e-12       1.184775400621e-12       0.000000000000e+00       8.033852080305e-16       2.560308287483e-16       1.830820961859e-17 
 1560       8.109196817764e-11       1.694702348065e-12       1.218917166269e-12       0.000000000000e+00       8.012425901389e-16       2.538559406941e-16       1.867053351005e-17 
 1561       8.064783614999e-11       1.710180741159e-12       1.251540483980e-12       0.000000000000e+00       7.991067166115e-16       2.517164924393e-16       1.902863486707e-17 
 1562       8.020291258594e-11       1.725802638608e-12       1.282649743579e-12       0.000000000000e+00       7.969775686765e-16       2.496113974092e-16       1.938251624298e-17 
 1563       7.975729573304e-11       1.741560949275e-12       1.312249380628e-12       0.000000000000e+00       7.948551272962e-16       2.475395628807e-16       1.973218027528e-17 
 1564       7.931108434056e-11       1.757448543965e-12       1.340343876518e-12       0.000000000000e+00       7.927393731661e-16       2.454998899722e-16       2.007762968586e-17 
 1565       7.886437766027e-11       1.773458255368e-12       1.366937758549e-12       0.000000000000e+00       7.906302867147e-16       2.434912736333e-16       2.041886728113e-17 
 1566       7.841727544726e-11       1.789582877995e-12       1.392035600020e-12       0.000000000000e+00       7.885278481029e-16       2.415126026349e-16       2.075589595226e-17 
 1567       7.796987796071e-11       1.805815168116e-12       1.415642020312e-12       0.000000000000e+00       7.864320372230e-16       2.395627595587e-16       2.108871867527e-17 
 1568       7.752228596473e-11       1.822147843699e-12       1.437761684975e-12       0.000000000000e+00       7.843428336991e-16       2.376406207873e-16       2.141733851128e-17 
 1569       7.707460072910e-11       1.838573584348e-12       1.458399305814e-12       0.000000000000e+00       7.822602168857e-16       2.357450564942e-16       2.174175860664e-17 
 1570       7.662692403014e-11       1.855085031242e-12       1.477559640974e-12       0.000000000000e+00       7.801841658676e-16       2.338749306329e-16       2.206198219312e-17 
 1571       7.617935815143e-11       1.871674787073e-12       1.495247495027e-12       0.000000000000e+00       7.781146594591e-16       2.320291009277e-16       2.237801258808e-17 
 1572       7.573200588467e-11       1.888335415984e-12       1.511467719054e-12       0.000000000000e+00       7.760516762037e-16       2.302064188628e-16       2.268985319467e-17 
 1573       7.528497053044e-11       1.905059443507e-12       1.526225210739e-12       0.000000000000e+00       7.739951943736e-16       2.284057296725e-16       2.299750750195e-17 
 1574       7.483835589901e-11       1.921839356503e-12       1.539524914443e-12       0.000000000000e+00       7.719451919689e-16       2.266258723311e-16       2.330097908513e-17 
 1575       7.439226631115e-11       1.938667603099e-12       1.551371821303e-12       0.000000000000e+00       7.699016467172e-16       2.248656795423e-16       2.360027160569e-17 
 1576       7.394680659890e-11       1.955536592624e-12       1.561770969305e-12       0.000000000000e+00       7.678645360730e-16       2.231239777295e-16       2.389538881159e-17 
 1577       7.350208210639e-11       1.972438695554e-12       1.570727443381e-12       0.000000000000e+00       7.658338372174e-16       2.213995870255e-16       2.418633453743e-17 
 1578       7.305819869064e-11       1.989366243442e-12       1.578246375485e-12       0.000000000000e+00       7.638095270572e-16       2.196913212622e-16       2.447311270463e-17 
 1579       7.261526272234e-11       2.006311528863e-12       1.584332944686e-12       0.000000000000e+00       7.617915822247e-16       2.179979879606e-16       2.475572732159e-17 
 1580       7.217338108666e-11       2.023266805350e-12       1.588992377252e-12       0.000000000000e+00       7.597799790769e-16       2.163183883205e-16       2.503418248390e-17 
 1581       7.173266118404e-11       2.040224287329e-12       1.592229946732e-12       0.000000000000e+00       7.577746936951e-16       2.146513172106e-16       2.530848237447e-17 
 1582       7.129321093100e-11       2.057176150065e-12       1.594050974048e-12       0.000000000000e+00       7.557757018844e-16       2.129955631579e-16       2.557863126374e-17 
 1583       7.085513876092e-11       2.074114529591e-12       1.594460827575e-12       0.000000000000e+00       7.537829791730e-16       2.113499083379e-16       2.584463350984e-17 
 1584       7.041855362485e-11       2.091031522655e-12       1.593464923230e-12       0.000000000000e+00       7.517965008118e-16       2.097131285645e-16       2.610649355877e-17 
 1585       6.998356499231e-11       2.107919186653e-12       1.591068724558e-12       0.000000000000e+00       7.498162417738e-16       2.080839932795e-16       2.636421594457e-17 
 1586       6.955028285208e-11       2.124769539566e-12       1.587277742816e-12       0.000000000000e+00       7.478421767537e-16       2.064612655425e-16       2.661780528948e-17 
 1587       6.911881771300e-11       2.141574559906e-12       1.582097537059e-12       0.000000000000e+00       7.458742801670e-16       2.048437020211e-16       2.686726630416e-17 
 1588       6.868928060476e-11       2.158326186645e-12       1.575533714229e-12       0.000000000000e+00       7.439125261501e-16       2.032300529802e-16       2.711260378781e-17 
 1589       6.826178307872e-11       2.175016319160e-12       1.567591929234e-12       0.000000000000e+00       7.419568885589e-16       2.016190622725e-16       2.735382262840e-17 
 1590       6.783643720870e-11       2.191636817169e-12       1.558277885042e-12       0.000000000000e+00       7.400073409691e-16       2.000094673275e-16       2.759092780278e-17 
 1591       6.741335559173e-11       2.208179500667e-12       1.547597332760e-12       0.000000000000e+00       7.380638566752e-16       1.983999991421e-16       2.782392437693e-17 
 1592       6.699265134894e-11       2.224636149870e-12       1.535556071725e-12       0.000000000000e+00       7.361264086900e-16       1.967893822701e-16       2.805281750607e-17 
 1593       6.657443812628e-11       2.240998505147e-12       1.522159949584e-12       0.000000000000e+00       7.341949697440e-16       1.951763348121e-16       2.827761243487e-17 
 1594       6.615883009534e-11       2.257258266962e-12       1.507414862387e-12       0.000000000000e+00       7.322695122854e-16       1.935595684051e-16       2.849831449760e-17 
 1595       6.574594195416e-11       2.273407095814e-12       1.491326754665e-12       0.000000000000e+00       7.303500084787e-16       1.919377882127e-16       2.871492911835e-17 
 1596       6.533588892803e-11       2.289436612169e-12       1.473901619524e-12       0.000000000000e+00       7.284364302048e-16       1.903096929148e-16       2.892746181115e-17 
 1597       6.492877556389e-11       2.305339038103e-12       1.455147670337e-12       0.000000000000e+00       7.265287512822e-16       1.886742199575e-16       2.913591790430e-17 
 1598       6.452466199979e-11       2.321109128757e-12       1.435081877443e-12       0.000000000000e+00       7.246269541538e-16       1.870312837805e-16       2.934030171014e-17 
 1599       6.412359738808e-11       2.336742258447e-12       1.413723491501e-12       0.000000000000e+00       7.227310232603e-16       1.853810443320e-16       2.954061734798e-17 
 1600       6.372563107394e-11       2.352233780547e-12       1.391091877497e-12       0.000000000000e+00       7.208409428235e-16       1.837236624234e-16       2.973686901953e-17 
 1601       6.333081259573e-11       2.367579027450e-12       1.367206514934e-12       0.000000000000e+00       7.189566968454e-16       1.820592997311e-16       2.992906100898e-17 
 1602       6.293919168519e-11       2.382773310539e-12       1.342086998018e-12       0.000000000000e+00       7.170782691086e-16       1.803881187975e-16       3.011719768322e-17 
 1603       6.255081826777e-11       2.397811920157e-12       1.315753035844e-12       0.000000000000e+00       7.152056431749e-16       1.787102830327e-16       3.030128349197e-17 
 1604       6.216574246284e-11       2.412690125575e-12       1.288224452588e-12       0.000000000000e+00       7.133388023857e-16       1.770259567154e-16       3.048132296795e-17 
 1605       6.178401458403e-11       2.427403174960e-12       1.259521187694e-12       0.000000000000e+00       7.114777298612e-16       1.753353049949e-16       3.065732072706e-17 
 1606       6.140568513944e-11       2.441946295342e-12       1.229663296060e-12       0.000000000000e+00       7.096224084997e-16       1.736384938918e-16       3.082928146851e-17 
 1607       6.103080483193e-11       2.456314692585e-12       1.198670948226e-12       0.000000000000e+00       7.077728209778e-16       1.719356902999e-16       3.099720997500e-17 
 1608       6.065942455943e-11       2.470503551355e-12       1.166564430563e-12       0.000000000000e+00       7.059289497493e-16       1.702270619873e-16       3.116111111289e-17 
 1609       6.029159541514e-11       2.484508035087e-12       1.133364145461e-12       0.000000000000e+00       7.040907770455e-16       1.685127775980e-16       3.132098983234e-17 
 1610       5.992736868785e-11       2.498323285955e-12       1.099090611518e-12       0.000000000000e+00       7.022582848739e-16       1.667930066529e-16       3.147685116749e-17 
 1611       5.956679586221e-11       2.511944424840e-12       1.063764463723e-12       0.000000000000e+00       7.004314550186e-16       1.650679195515e-16       3.162870023661e-17 
 1612       5.920992861897e-11       2.525366551298e-12       1.027406453650e-12       0.000000000000e+00       6.986102690392e-16       1.633376875730e-16       3.177654224227e-17 
 1613       5.885681883529e-11       2.538584743529e-12       9.900374496431e-13       0.000000000000e+00       6.967947082708e-16       1.616024828781e-16       3.192038247151e-17 
 1614       5.850751858496e-11       2.551594058346e-12       9.516784370028e-13       0.000000000000e+00       6.949847538234e-16       1.598624785099e-16       3.206022629598e-17 
 1615       5.816208013874e-11       2.564389531142e-12       9.123505181769e-13       0.000000000000e+00       6.931803865816e-16       1.581178483954e-16       3.219607917211e-17 
 1616       5.782055596456e-11       2.576966175861e-12       8.720749129466e-13       0.000000000000e+00       6.913815872039e-16       1.563687673471e-16       3.232794664128e-17 
 1617       5.748299872783e-11       2.589318984963e-12       8.308729586151e-13       0.000000000000e+00       6.895883361224e-16       1.546154110641e-16       3.245583432998e-17 
 1618       5.714946129172e-11       2.601442929396e-12       7.887661101950e-13       0.000000000000e+00       6.878006135426e-16       1.528579561337e-16       3.257974794996e-17 
 1619       5.681999671739e-11       2.613332958562e-12       7.457759405966e-13       0.000000000000e+00       6.860183994425e-16       1.510965800326e-16       3.269969329840e-17 
 1620       5.649465826430e-11       2.624984000286e-12       7.019241408156e-13       0.000000000000e+00       6.842416735726e-16       1.493314611282e-16       3.281567625810e-17 
 1621       5.617349939047e-11       2.636390960787e-12       6.572325201210e-13       0.000000000000e+00       6.824704154553e-16       1.475627786801e-16       3.292770279757e-17 
 1622       5.585657375272e-11       2.647548724643e-12       6.117230062431e-13       0.000000000000e+00       6.807046043844e-16       1.457907128417e-16       3.303577897128e-17 
 1623       5.554393520700e-11       2.658452154760e-12       5.654176455612e-13       0.000000000000e+00       6.789442194246e-16       1.440154446610e-16       3.313991091974e-17 
 1624       5.523563780861e-11       2.669096092342e-12       5.183386032918e-13       0.000000000000e+00       6.771892394115e-16       1.422371560825e-16       3.324010486973e-17 
 1625       5.493173581248e-11       2.679475356861e-12       4.705081636760e-13       0.000000000000e+00       6.754396429505e-16       1.404560299484e-16       3.333636713441e-17 
 1626       5.463228367347e-11       2.689584746020e-12       4.219487301680e-13       0.000000000000e+00       6.736954084171e-16       1.386722499998e-16       3.342870411352e-17 
 1627       5.433733604661e-11       2.699419035727e-12       3.726828256225e-13       0.000000000000e+00       6.719565139558e-16       1.368860008783e-16       3.351712229351e-17 
 1628       5.404694778738e-11       2.708972980060e-12       3.227330924829e-13       0.000000000000e+00       6.702229374801e-16       1.350974681272e-16       3.360162824774e-17 
 1629       5.376117395197e-11       2.718241311239e-12       2.721222929690e-13       0.000000000000e+00       6.684946566718e-16       1.333068381931e-16       3.368222863660e-17 
 1630       5.348006979759e-11       2.727218739591e-12       2.208733092649e-13       0.000000000000e+00       6.667716489810e-16       1.315142984270e-16       3.375893020770e-17 
 1631       5.320369078269e-11       2.735899953518e-12       1.690091437072e-13       0.000000000000e+00       6.650538916249e-16       1.297200370858e-16       3.383173979602e-17 
 1632       5.293209256726e-11       2.744279619472e-12       1.165529189723e-13       0.000000000000e+00       6.633413615883e-16       1.279242433337e-16       3.390066432407e-17 
 1633       5.266533101309e-11       2.752352381915e-12       6.352787826494e-14       0.000000000000e+00       6.616340356223e-16       1.261271072435e-16       3.396571080208e-17 
 1634       5.240346218406e-11       2.760112863291e-12       9.957385505715e-15       0.000000000000e+00       6.599318902446e-16       1.243288197980e-16       3.402688632810e-17 
 1635       5.214654234638e-11       2.767555663999e-12      -4.413507448099e-14       0.000000000000e+00       6.582349017385e-16       1.225295728915e-16       3.408419808825e-17 
 1636       5.189461616307e-11       2.774676233479e-12      -9.872619582896e-14       0.000000000000e+00       6.565430479838e-16       1.207296069210e-16       3.413765593018e-17 
 1637       5.164768116132e-11       2.781473492092e-12      -1.537937545266e-13       0.000000000000e+00       6.548563139678e-16       1.189293540238e-16       3.418728010865e-17 
 1638       5.140572294792e-11       2.787947232626e-12      -2.093157132204e-13       0.000000000000e+00       6.531746863227e-16       1.171292961236e-16       3.423309360958e-17 
 1639       5.116872698596e-11       2.794097251308e-12      -2.652699217239e-13       0.000000000000e+00       6.514981514985e-16       1.153299174604e-16       3.427511958323e-17 
 1640       5.093667859459e-11       2.799923347811e-12      -3.216341168430e-13       0.000000000000e+00       6.498266957628e-16       1.135317045936e-16       3.431338134445e-17 
 1641       5.070956294875e-11       2.805425325260e-12      -3.783859222015e-13       0.000000000000e+00       6.481603052006e-16       1.117351464060e-16       3.434790237299e-17 
 1642       5.048736507889e-11       2.810602990243e-12      -4.355028480665e-13       0.000000000000e+00       6.464989657137e-16       1.099407341069e-16       3.437870631377e-17 
 1643       5.027006987076e-11       2.815456152814e-12      -4.929622911746e-13       0.000000000000e+00       6.448426630203e-16       1.081489612356e-16       3.440581697714e-17 
 1644       5.005766206511e-11       2.819984626504e-12      -5.507415345565e-13       0.000000000000e+00       6.431913826550e-16       1.063603236653e-16       3.442925833917e-17 
 1645       4.985012625746e-11       2.824188228328e-12      -6.088177473634e-13       0.000000000000e+00       6.415451099681e-16       1.045753196062e-16       3.444905454195e-17 
 1646       4.964744689783e-11       2.828066778791e-12      -6.671679846921e-13       0.000000000000e+00       6.399038301255e-16       1.027944496093e-16       3.446522989380e-17 
 1647       4.944960829047e-11       2.831620101896e-12      -7.257691874105e-13       0.000000000000e+00       6.382675281079e-16       1.010182165695e-16       3.447780886963e-17 
 1648       4.925659459361e-11       2.834848025153e-12      -7.845981819836e-13       0.000000000000e+00       6.366361887113e-16       9.924712572952e-17       3.448681611115e-17 
