#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       1.966337288685e+03       1.983035068883e-02       1.763017240102e-02       6.428190833910e-05      -1.616688082048e-03      -6.327455400241e-05      -4.888521236942e-06      -3.192270191156e-05       4.653038343916e-01      -2.570446797372e-04      -3.232455185674e-03      -3.233895456308e-03       7.556480838478e-03       3.267893717182e-05       3.038331480563e-03       4.169586695987e-02      -2.421546966968e-04      -1.724193927089e-02       2.408377118317e-01      -2.377253144789e-04 
       1.978846702983e+03       2.005454075065e-02       1.653342663518e-02       6.725246272088e-05      -1.053968596472e-03      -6.268040327572e-05      -4.576758310491e-06      -3.853106552837e-05       4.685277276645e-01      -2.581919458020e-04      -3.232219709999e-03      -3.233481287030e-03       7.059938925400e-03       2.699550194325e-05       3.225376952439e-03       4.547276792281e-02      -2.100318040090e-04      -1.871615035437e-02       2.438212862553e-01      -2.390886217860e-04 
       1.991356117282e+03       2.027997033343e-02       1.539595560266e-02       6.916409306438e-05      -4.839476707282e-04      -6.215952935592e-05      -3.690408501189e-06      -4.512819636055e-05       4.717660083761e-01      -2.593425298203e-04      -3.231988547359e-03      -3.233062124130e-03       6.661195696169e-03       2.097015968158e-05       3.361076133435e-03       4.869020090020e-02      -1.751601345037e-04      -1.988314749326e-02       2.468219279203e-01      -2.404516239779e-04 
       2.003865531580e+03       2.050663944038e-02       1.423555171078e-02       7.000316353742e-05       8.466050416095e-05      -6.178345735554e-05      -2.237615110705e-06      -5.165092364813e-05       4.750187128689e-01      -2.604963550253e-04      -3.231759813686e-03      -3.232639528623e-03       6.365146559787e-03       1.469951682975e-05       3.443988372389e-03       5.130706449492e-02      -1.381143651189e-04      -2.072981120967e-02       2.498396283543e-01      -2.418143250569e-04 
       2.016374945879e+03       2.073454807477e-02       1.307009761724e-02       6.977245492837e-05       6.432738704915e-04      -6.162220469167e-05      -2.346108646319e-07      -5.803939226803e-05       4.782858764863e-01      -2.616533472112e-04      -3.231531750837e-03      -3.232215079187e-03       6.175051980006e-03       8.282748884574e-06       3.473488057195e-03       5.329206066313e-02      -9.949378770916e-05      -2.124803835491e-02       2.528743790823e-01      -2.431767293488e-04 
       2.028884360177e+03       2.096369623998e-02       1.191729411349e-02       6.849091138611e-05       1.183568328596e-03      -6.174328992110e-05       2.294672004395e-06      -6.423776263906e-05       4.815675335104e-01      -2.628134290237e-04      -3.231302789585e-03      -3.231790392151e-03       6.092507310350e-03       1.820068466059e-06       3.449764719205e-03       5.462402667398e-02      -5.991286671227e-05      -2.143479293235e-02       2.559261715363e-01      -2.445388358693e-04 
       2.041393774476e+03       2.119408393950e-02       1.079439471841e-02       6.619313680752e-05       1.697598288231e-03      -6.221079630539e-05       5.319087067070e-06      -7.019483281786e-05       4.848637173938e-01      -2.639765261962e-04      -3.231071511950e-03      -3.231367045328e-03       6.117438679613e-03      -4.588816383969e-06       3.373810909290e-03       5.529210909503e-02      -1.999171385473e-05      -2.129208054309e-02       2.589949972614e-01      -2.459006446344e-04 
       2.054142478320e+03       2.143015400023e-02       9.697916125692e-03       6.285719951318e-05       2.186723224384e-03      -6.310554176546e-05       8.871627276266e-06      -7.596995515045e-05       4.882379332361e-01      -2.651648956003e-04      -3.230832164410e-03      -3.230938586207e-03       6.251635564586e-03      -1.096380139083e-05       3.244503424947e-03       5.528941809983e-02       2.040508164246e-05      -2.081487341018e-02       2.621400422146e-01      -2.472881927725e-04 
       2.066891182164e+03       2.166751147790e-02       8.666190980894e-03       5.858466770514e-05       2.633579265190e-03      -6.447997571215e-05       1.285275582541e-05      -8.140396518954e-05       4.916273045491e-01      -2.663562392325e-04      -3.230588051514e-03      -3.230514703432e-03       6.492131345088e-03      -1.708176844243e-05       3.065459716592e-03       5.460700332026e-02       5.987701665514e-05      -2.001515022519e-02       2.653027608493e-01      -2.486754235176e-04 
       2.079639886009e+03       2.190615637651e-02       7.714462075358e-03       5.345677074450e-05       3.031664185204e-03      -6.638563655703e-05       1.721038906389e-05      -8.646061155048e-05       4.950318643689e-01      -2.675504806243e-04      -3.230338278356e-03      -3.230096869981e-03       6.833740173019e-03      -2.284831327525e-05       2.840100089803e-03       5.326584241128e-02       9.780989648503e-05      -1.891023339530e-02       2.684831447010e-01      -2.500623327709e-04 
       2.092388589853e+03       2.214608870015e-02       6.856484239518e-03       4.756713065351e-05       3.375315519919e-03      -6.886710914790e-05       2.188760286965e-05      -9.111037726128e-05       4.984516449818e-01      -2.687475411975e-04      -3.230082177493e-03      -3.229686469235e-03       7.269726953947e-03      -2.817573706909e-05       2.572533705840e-03       5.129708240178e-02       1.336228690015e-04      -1.752198221107e-02       2.716811854658e-01      -2.514489123636e-04 
       2.105137293698e+03       2.238730845305e-02       6.104327652098e-03       4.102012742968e-05       3.659788080951e-03      -7.196146142897e-05       2.682352104272e-05      -9.533065158431e-05       5.018866781423e-01      -2.699473467488e-04      -3.229819258998e-03      -3.229284731142e-03       7.791932990518e-03      -3.298436039706e-05       2.267486374740e-03       4.874139827614e-02       1.667770929081e-04      -1.587638790996e-02       2.748968751930e-01      -2.528351566022e-04 
       2.117885997542e+03       2.262981563953e-02       5.468209673615e-03       3.392913096288e-05       3.881316485714e-03      -7.569779641162e-05       3.195423467333e-05      -9.910579386143e-05       5.053369949965e-01      -2.711498211159e-04      -3.229549260469e-03      -3.228892774082e-03       8.390922135191e-03      -3.720368324291e-05       1.930219571298e-03       4.564821109341e-02       1.967836370670e-04      -1.400311041466e-02       2.781302061856e-01      -2.542210559916e-04 
       2.130634701387e+03       2.287361026404e-02       4.956358293064e-03       2.641460055303e-05       4.037161887672e-03      -8.009692249073e-05       3.721373910277e-05      -1.024270907308e-04       5.088026263074e-01      -2.723548934853e-04      -3.229272083102e-03      -3.228511538336e-03       9.056145895044e-03      -4.077340089896e-05       1.566441948441e-03       4.207477953592e-02       2.232104731314e-04      -1.193496412422e-02       2.813811712016e-01      -2.556066046009e-04 
       2.143383405231e+03       2.311869233116e-02       4.574908094543e-03       1.860210978792e-05       4.125642345409e-03      -8.517114376800e-05       4.253487465332e-05      -1.052926100524e-04       5.122836023262e-01      -2.735624918802e-04      -3.228987831434e-03      -3.228141828484e-03       9.776123858625e-03      -4.364423409455e-05       1.182214781544e-03       3.808517971242e-02       2.456884912417e-04      -9.707361241746e-03       2.846497633033e-01      -2.569917936111e-04 
       2.157079857775e+03       2.338342856222e-02       4.314893555996e-03       1.002374912865e-05       4.144961367959e-03      -9.137888650322e-05       4.824332669475e-05      -1.078686800466e-04       5.160404892000e-01      -2.748626009154e-04      -3.228674859296e-03      -3.227758185157e-03       1.059667255660e-02      -4.590705618109e-05       7.538517457677e-04       3.341504261643e-02       2.650949303337e-04      -7.179238779986e-03       2.881809791261e-01      -2.584795502891e-04 
       2.170776310319e+03       2.364965078140e-02       4.212040390051e-03       1.410706791285e-06       4.086451131632e-03      -9.836357789727e-05       5.386250930430e-05      -1.099377582379e-04       5.198151581242e-01      -2.761654646959e-04      -3.228354539067e-03      -3.227389130539e-03       1.145047754866e-02      -4.728901277279e-05       3.171970999533e-04       2.843744649001e-02       2.793156358958e-04      -4.558447639193e-03       2.917325252079e-01      -2.599668762133e-04 
       2.184472762863e+03       2.391735899485e-02       4.265521553410e-03      -7.077870428453e-06       3.952119627922e-03      -1.061076035873e-04       5.931193651632e-05      -1.115211680461e-04       5.236076452156e-01      -2.774710032783e-04      -3.228027580108e-03      -3.227035019848e-03       1.232129337719e-02      -4.777566213569e-05      -1.196741550575e-04       2.324891122462e-02       2.881684698974e-04      -1.894116991636e-03       2.953043945312e-01      -2.614537635188e-04 
       2.198169215407e+03       2.418655320890e-02       4.471641467931e-03      -1.528729283455e-05       3.745314722651e-03      -1.145825229698e-04       6.451444524248e-05      -1.126471638423e-04       5.274179862352e-01      -2.787791417364e-04      -3.227694830021e-03      -3.226695974464e-03       1.319276383634e-02      -4.736916640134e-05      -5.487799441534e-04       1.794836159900e-02       2.915722254727e-04       7.645648387804e-04       2.988965806965e-01      -2.629402073421e-04 
       2.211865667951e+03       2.445723343005e-02       4.823942792949e-03      -2.307007362119e-05       3.470647681260e-03      -1.237495999240e-04       6.939727384727e-05      -1.133501104823e-04       5.312462164544e-01      -2.800898050133e-04      -3.227357292602e-03      -3.226371933985e-03       1.404872325439e-02      -4.608804479233e-05      -9.623747569856e-04       1.263528063656e-02       2.895465986120e-04       3.369239934873e-03       3.025090777606e-01      -2.644262007364e-04 
       2.225562120495e+03       2.472939966500e-02       5.313361452018e-03      -3.028851944916e-05       3.133895527265e-03      -1.335604715822e-04       7.389303459539e-05      -1.136695833551e-04       5.350923707999e-01      -2.814029241538e-04      -3.227016059622e-03      -3.226062626076e-03       1.487349065543e-02      -4.396664800270e-05      -1.353087246158e-03       7.407883417379e-03       2.822103455654e-04       5.873241738916e-03       3.061418803554e-01      -2.659117409661e-04 
       2.239258573039e+03       2.500305192062e-02       5.928426906562e-03      -3.681710431157e-05       2.741883702502e-03      -1.439579419724e-04       7.794056757639e-05      -1.136494032754e-04       5.389564837956e-01      -2.827184332635e-04      -3.226672307668e-03      -3.225767604422e-03       1.565215146173e-02      -4.105434078738e-05      -1.714049590853e-03       2.361339623836e-03       2.697776756610e-04       8.232413906215e-03       3.097949836044e-01      -2.673968265262e-04 
       2.252955025583e+03       2.527819020400e-02       6.655504212146e-03      -4.254459846852e-05       2.302351155477e-03      -1.548768855137e-04       8.148566555083e-05      -1.133366240781e-04       5.428385895387e-01      -2.840362687361e-04      -3.226327274841e-03      -3.225486268830e-03       1.637082218674e-02      -3.741442011441e-05      -2.039016419142e-03      -2.413924256486e-03       2.525529456619e-04       1.040587325638e-02       3.134683830743e-01      -2.688814564284e-04 
       2.267212930139e+03       2.556618575525e-02       7.514649075411e-03      -4.755364915095e-05       1.803481248769e-03      -1.667197360735e-04       8.459216574320e-05      -1.127532334729e-04       5.468989831454e-01      -2.854105349285e-04      -3.225968080974e-03      -3.225207118515e-03       1.704166085670e-02      -3.293418818665e-05      -2.333133457577e-03      -7.006270601869e-03       2.299496132942e-04       1.243143412489e-02       3.173139214880e-01      -2.704264645107e-04 
       2.281470834696e+03       2.585579167967e-02       8.459030712079e-03      -5.150478038962e-05       1.272614572106e-03      -1.789615345004e-04       8.706023669560e-05      -1.119629947906e-04       5.509789489927e-01      -2.867871949207e-04      -3.225610286812e-03      -3.224940999807e-03       1.762133210845e-02      -2.784614376936e-05      -2.576994676239e-03      -1.112767882800e-02       2.030972862331e-04       1.417940999476e-02       3.211814459400e-01      -2.719709843840e-04 
       2.295728739252e+03       2.614700798595e-02       9.467890205163e-03      -5.433330334472e-05       7.205315796293e-04      -1.915087334181e-04       8.885617486952e-05      -1.110228509860e-04       5.550785241037e-01      -2.881661906097e-04      -3.225255281745e-03      -3.224686800355e-03       1.809930876868e-02      -2.225952329279e-05      -2.766379762900e-03      -1.470296110851e-02       1.725957584868e-04       1.561944872495e-02       3.250709528268e-01      -2.735150228546e-04 
       2.309986643809e+03       2.643983468299e-02       1.051945867559e-02      -5.599771815410e-05       1.582959895956e-04      -2.042636658313e-04       8.995619323888e-05      -1.099886090085e-04       5.591977448720e-01      -2.895474653771e-04      -3.224904414516e-03      -3.224443328562e-03       1.846722587106e-02      -1.629215373443e-05      -2.898195116657e-03      -1.766895508538e-02       1.391081864817e-04       1.672771427841e-02       3.289824388281e-01      -2.750585863974e-04 
       2.324244548365e+03       2.673427177996e-02       1.159140408290e-02      -5.648024372245e-05      -4.029636109877e-04      -2.171259612387e-04       9.034641909911e-05      -1.089137783932e-04       5.633366471418e-01      -2.909309661188e-04      -3.224558963643e-03      -3.224209335349e-03       1.871902093712e-02      -1.006801347294e-05      -2.970521620129e-03      -1.997559563886e-02       1.033470236095e-04       1.748725903895e-02       3.329159009608e-01      -2.766016832226e-04 
       2.338502452921e+03       2.703031928630e-02       1.266128309345e-02      -5.578688091233e-05      -9.522705615890e-04      -2.299939503107e-04       9.002271996369e-05      -1.078484937089e-04       5.674952662806e-01      -2.923166462929e-04      -3.224220094786e-03      -3.223983519641e-03       1.885102716050e-02      -3.714704425446e-06      -2.982638948985e-03      -2.158671300535e-02       6.605920926213e-05       1.788825692838e-02       3.368713366273e-01      -2.781443263797e-04 
       2.352760357478e+03       2.732797721169e-02       1.370698933533e-02      -5.394699863339e-05      -1.479011408949e-03      -2.427660341890e-04       8.899036535964e-05      -1.068385387926e-04       5.716736369227e-01      -2.937044588966e-04      -3.223888885548e-03      -3.223764597454e-03       1.886201750306e-02       2.639128906685e-06      -2.935026012149e-03      -2.248054468410e-02       2.801089797686e-05       1.792809384530e-02       3.408487433342e-01      -2.796865268054e-04 
       2.367585925733e+03       2.763919396088e-02       1.474578172099e-02      -5.087393656835e-05      -1.992001806341e-03      -2.558372476709e-04       8.718069574370e-05      -1.058905941178e-04       5.760393483553e-01      -2.951497445785e-04      -3.223553603129e-03      -3.223542880229e-03       1.874642935587e-02       9.109916607949e-06      -2.823962742783e-03      -2.264175232318e-02      -1.153153695671e-05       1.759145706307e-02       3.450078044969e-01      -2.812896766288e-04 
       2.382411493988e+03       2.795215193849e-02       1.571277174477e-02      -4.670010105296e-05      -2.459305246603e-03      -2.685867745729e-04       8.464563750407e-05      -1.050851019929e-04       5.804264894573e-01      -2.965972454941e-04      -3.223228495920e-03      -3.223325829697e-03       1.850540782974e-02       1.530560094169e-05      -2.653270379456e-03      -2.202845989383e-02      -5.021184478210e-05       1.688238388540e-02       3.491906159483e-01      -2.828923798745e-04 
       2.397237062243e+03       2.826685115636e-02       1.658721106247e-02      -4.153084261785e-05      -2.871581634826e-03      -2.809093852927e-04       8.141939766759e-05      -1.044532225485e-04       5.848350966314e-01      -2.980469178006e-04      -3.222914281506e-03      -3.223112124553e-03       1.814570310860e-02       2.109555437367e-05      -2.427341889533e-03      -2.066588609531e-02      -8.720950948371e-05       1.582171298803e-02       3.533971750738e-01      -2.844946525333e-04 
       2.412062630498e+03       2.858329162666e-02       1.735063796300e-02      -3.549171626599e-05      -3.220762334211e-03      -2.927055033134e-04       7.754392747317e-05      -1.040179684612e-04       5.892652055358e-01      -2.994987236676e-04      -3.222611486177e-03      -3.222900527030e-03       1.767654915027e-02       2.635947938394e-05      -2.151699668837e-03      -1.859501380965e-02      -1.217526254308e-04       1.443746859739e-02       3.576274793885e-01      -2.860965148977e-04 
       2.426888198753e+03       2.890147336192e-02       1.798724796263e-02      -2.872555317028e-05      -3.500203718613e-03      -3.038822729814e-04       7.306779332347e-05      -1.037938935836e-04       5.937168508951e-01      -3.009526247482e-04      -3.222320477514e-03      -3.222689936891e-03       1.710943419448e-02       3.098987371178e-05      -1.832864458806e-03      -1.587147007192e-02      -1.531336819406e-04       1.276415857242e-02       3.618815263239e-01      -2.876979851026e-04 
       2.441713767009e+03       2.922139637500e-02       1.848420371514e-02      -2.138921895363e-05      -3.704809022423e-03      -3.143544547183e-04       6.804498014263e-05      -1.037869805434e-04       5.981900665129e-01      -3.024085873262e-04      -3.222041417285e-03      -3.222479358378e-03       1.645782646363e-02       3.489418124570e-05      -1.478204794017e-03      -1.256411269301e-02      -1.807237505165e-04       1.084194697012e-02       3.661593132157e-01      -2.892990843423e-04 
       2.456539335264e+03       2.954306067914e-02       1.883187792535e-02      -1.365009990387e-05      -3.831116288521e-03      -3.240451398076e-04       6.253365298638e-05      -1.039947269241e-04       6.026848851333e-01      -3.038665754477e-04      -3.221774312182e-03      -3.222267957879e-03       1.573686022824e-02       3.799661057516e-05      -1.095770062063e-03      -8.753354005891e-03      -2.039847813250e-04       8.715718059543e-03       3.704608371431e-01      -2.908998300544e-04 
       2.471738971376e+03       2.987464874295e-02       1.902682928130e-02      -5.479970612671e-06      -3.877477032384e-03      -3.330978313977e-04       5.644008051360e-05      -1.044193077573e-04       6.073155745388e-01      -3.053634197923e-04      -3.221512700321e-03      -3.222049645757e-03       1.494292983155e-02       4.028465439469e-05      -6.838045776662e-04      -4.418170431543e-03      -2.228816708692e-04       6.374914518904e-03       3.748955337490e-01      -2.925406184099e-04 
       2.486938607489e+03       3.020806710567e-02       1.905538896370e-02       2.739382230164e-06      -3.839627139800e-03      -3.411943239150e-04       4.996491719676e-05      -1.050382468963e-04       6.119690376843e-01      -3.068623240940e-04      -3.221263121969e-03      -3.221829163841e-03       1.411215819101e-02       4.162829328080e-05      -2.611863228743e-04       2.461484469954e-04      -2.364175342418e-04       3.925925207023e-03       3.793551737470e-01      -2.941810750256e-04 
       2.502138243601e+03       3.054331578278e-02       1.891849291836e-02       1.081791143247e-05      -3.719372405495e-03      -3.482816874965e-04       4.317634154902e-05      -1.058237215194e-04       6.166453067582e-01      -3.083632526509e-04      -3.221025082617e-03      -3.221606121654e-03       1.326391841315e-02       4.200834759243e-05       1.624049298892e-04       5.128451868414e-03      -2.443669198888e-04       1.425537583297e-03       3.838397533764e-01      -2.958212170643e-04 
       2.517337879714e+03       3.088039479019e-02       1.862088203938e-02       1.857077076551e-05      -3.520313846243e-03      -3.543173245531e-04       3.614177144668e-05      -1.067409607211e-04       6.213444129738e-01      -3.098661741128e-04      -3.220797926201e-03      -3.221380275253e-03       1.241774759909e-02       4.142771054051e-05       5.773815359660e-04       1.011433206726e-02      -2.466340234804e-04      -1.069151966431e-03       3.883492686936e-01      -2.974610645705e-04 
       2.532537515827e+03       3.121930414428e-02       1.817095483939e-02       2.582239981497e-05      -3.247745100490e-03      -3.592687602958e-04       2.892669292577e-05      -1.077492858514e-04       6.260663865512e-01      -3.113710520364e-04      -3.220580907419e-03      -3.221151573324e-03       1.159290189510e-02       3.991103041509e-05       9.744622581870e-04       1.508875884376e-02      -2.432529014598e-04      -3.502020755901e-03       3.928837155318e-01      -2.991006310728e-04 
       2.547737151939e+03       3.156004386186e-02       1.758054062371e-02       3.241033423677e-05      -2.908513847750e-03      -3.631132756499e-04       2.159361571449e-05      -1.088032758010e-04       6.308112567796e-01      -3.128778538964e-04      -3.220373161653e-03      -3.220920096188e-03       1.080792343874e-02       3.750389092020e-05       1.344877255154e-03       1.993868763619e-02      -2.343847991746e-04      -5.819161670455e-03       3.974430895427e-01      -3.007399326482e-04 
       2.562936788052e+03       3.190261396021e-02       1.686459818083e-02       3.818869517148e-05      -2.510850515225e-03      -3.658373877741e-04       1.420117422614e-05      -1.098540273579e-04       6.355790519120e-01      -3.143865454874e-04      -3.220173766522e-03      -3.220686082729e-03       1.008022811806e-02       3.427154297541e-05       1.680559366157e-03       2.455558507113e-02      -2.203126441729e-04      -7.970058320305e-03       4.020273860703e-01      -3.023789823732e-04 
       2.574611309695e+03       3.216697772837e-02       1.624048039168e-02       4.199738635762e-05      -2.171600110858e-03      -3.671656043241e-04       8.516902951230e-06      -1.106269362718e-04       6.392566787454e-01      -3.155466024477e-04      -3.220025669333e-03      -3.220504838159e-03       9.570224974035e-03       3.128008387701e-05       1.910265719102e-03       2.787952009874e-02      -2.062152267190e-04      -9.480206306584e-03       4.055654076790e-01      -3.036377393973e-04 
       2.586285831337e+03       3.243242133991e-02       1.556170271633e-02       4.520520383623e-05      -1.808072978671e-03      -3.678307585848e-04       2.852000196161e-06      -1.113443099889e-04       6.429478581691e-01      -3.167077386004e-04      -3.219881465376e-03      -3.220322517071e-03       9.109916608794e-03       2.789474928751e-05       2.112366787430e-03       3.096334557785e-02      -1.895010116301e-04      -1.084628951052e-02       4.091181270371e-01      -3.048963597187e-04 
       2.597960352980e+03       3.269894480325e-02       1.483793721714e-02       4.777208482499e-05      -1.425198100328e-03      -3.678363122123e-04      -2.773020223362e-06      -1.119827196470e-04       6.466526020109e-01      -3.178699380493e-04      -3.219740694871e-03      -3.220139362261e-03       8.705058327493e-03       2.416458142680e-05       2.284402319262e-03       3.376825943419e-02      -1.704238159044e-04      -1.205170586493e-02       4.126855418937e-01      -3.061548473646e-04 
       2.609634874623e+03       3.296654812696e-02       1.407941394441e-02       4.966676432078e-05      -1.028108247944e-03      -3.671880168736e-04      -8.339637536521e-06      -1.125191791563e-04       6.503709218215e-01      -3.190331850624e-04      -3.219602898280e-03      -3.219955644028e-03       8.360607651020e-03       2.014283076146e-05       2.424334923273e-03       3.625964214669e-02      -1.492663173980e-04      -1.308217578962e-02       4.162676499519e-01      -3.074132061192e-04 
       2.621309396266e+03       3.323523131981e-02       1.329678058443e-02       5.086711424970e-05      -6.220703212961e-04      -3.658936783991e-04      -1.383135966542e-05      -1.129314975839e-04       6.541028288568e-01      -3.201974639700e-04      -3.219467622192e-03      -3.219771655321e-03       8.080664566404e-03       1.588620283463e-05       2.530573651441e-03       3.840747477786e-02      -1.263359406559e-04      -1.392590677804e-02       4.198644488447e-01      -3.086714394359e-04 
       2.632983917909e+03       3.350499439074e-02       1.250095629527e-02       5.136035038861e-05      -2.124139401009e-04      -3.639629143366e-04      -1.923371912002e-05      -1.131986185579e-04       6.578483341034e-01      -3.213627585223e-04      -3.219334428030e-03      -3.219587709804e-03       7.868424539826e-03       1.145405603470e-05       2.601991028247e-03       4.018668777539e-02      -1.019603964183e-04      -1.457372116534e-02       4.234759361572e-01      -3.099295498021e-04 
       2.644658439552e+03       3.377583734886e-02       1.170298479751e-02       5.114311781967e-05       1.955393902625e-04      -3.614069167630e-04      -2.453423645090e-05      -1.133009383868e-04       6.616074483281e-01      -3.225290521032e-04      -3.219202895202e-03      -3.219404134866e-03       7.726143947367e-03       6.907579454825e-06       2.637933917157e-03       4.157743981686e-02      -7.648305691153e-05      -1.501914843233e-02       4.271021094714e-01      -3.111875389604e-04 
       2.656951073679e+03       3.406218737556e-02       1.087256515562e-02       5.015327209441e-05       6.174853312241e-04      -3.580536352597e-04      -2.999373226254e-05      -1.132109417623e-04       6.655803109105e-01      -3.237581567639e-04      -3.219065754217e-03      -3.219211608478e-03       7.653354565602e-03       2.065224646449e-06       2.637253637432e-03       4.260620347500e-02      -4.885576802809e-05      -1.526537758815e-02       4.309361423329e-01      -3.125120030679e-04 
       2.669243707806e+03       3.434973468819e-02       1.006464815578e-02       4.840064109734e-05       1.025784941712e-03      -3.540370603655e-04      -3.531848544249e-05      -1.129000265878e-04       6.695682855050e-01      -3.249883312588e-04      -3.218929573871e-03      -3.219020254820e-03       7.659904396664e-03      -2.762167048412e-06       2.597423468286e-03       4.317822408040e-02      -2.082059203605e-05      -1.528214732985e-02       4.347864520197e-01      -3.138363355179e-04 
       2.681536341934e+03       3.463847929808e-02       9.291510863386e-03       4.591434010235e-05       1.414756036574e-03      -3.493742999442e-04      -4.050043121271e-05      -1.123525511416e-04       6.735713840129e-01      -3.262195569624e-04      -3.218793948319e-03      -3.218830458612e-03       7.744955288125e-03      -7.502708766744e-06       2.519388548728e-03       4.329027740894e-02       7.200486217340e-06      -1.507186398452e-02       4.386530357878e-01      -3.151605378214e-04 
       2.693828976061e+03       3.492842121679e-02       8.564866371655e-03       4.273395644686e-05       1.779060098105e-03      -3.440833391253e-04      -4.553338279531e-05      -1.115559205631e-04       6.775896180999e-01      -3.274518146568e-04      -3.218658511223e-03      -3.218642595380e-03       7.906505444035e-03      -1.208645731744e-05       2.404651124583e-03       4.294602196013e-02       3.479056770470e-05      -1.464025667162e-02       4.425358909027e-01      -3.164846104828e-04 
       2.706121610189e+03       3.521956045614e-02       7.895697348346e-03       3.890888045276e-05       2.113776542467e-03      -3.381828220952e-04      -5.041280347182e-05      -1.105008011450e-04       6.816229992137e-01      -3.286850841568e-04      -3.218522942814e-03      -3.218457029826e-03       8.141429883172e-03      -1.644643455509e-05       2.255243413592e-03       4.215586455012e-02       6.154395728410e-05      -1.399625512390e-02       4.464350146515e-01      -3.178085526322e-04 
       2.718414244316e+03       3.551189702817e-02       7.294102069116e-03       3.449750165752e-05       2.414470012729e-03      -3.316918641560e-04      -5.513555600196e-05      -1.091812833434e-04       6.856715386416e-01      -3.299193456653e-04      -3.218386966174e-03      -3.218274104667e-03       8.445536973487e-03      -2.051959516965e-05       2.073693054900e-03       4.093672909869e-02       8.707203023296e-05      -1.315182274136e-02       4.503504043960e-01      -3.191323633872e-04 
       2.728603496263e+03       3.575511969534e-02       6.853183420553e-03       3.044383508935e-05       2.635125371990e-03      -3.258779076458e-04      -5.892999045025e-05      -1.078853354774e-04       6.890388335254e-01      -3.309431517839e-04      -3.218273777517e-03      -3.218124705958e-03       8.746367850604e-03      -2.363663103292e-05       1.900962940734e-03       3.961739171505e-02       1.070408663335e-04      -1.231044990809e-02       4.536081625258e-01      -3.202295577990e-04 
       2.738792748211e+03       3.599916501754e-02       6.469520794901e-03       2.607444821380e-05       2.827814274300e-03      -3.196827980550e-04      -6.261470244795e-05      -1.064065515335e-04       6.924165569962e-01      -3.319676152458e-04      -3.218160037503e-03      -3.217977501751e-03       9.087752589232e-03      -2.648627320733e-05       1.710101961243e-03       3.803529666216e-02       1.257217113796e-04      -1.135125843809e-02       4.568770931909e-01      -3.213266607978e-04 
       2.748982000158e+03       3.624403300205e-02       6.147104463695e-03       2.143378388915e-05       2.990927479983e-03      -3.131177619474e-04      -6.618929047081e-05      -1.047471434713e-04       6.958047152564e-01      -3.329927254696e-04      -3.218045659399e-03      -3.217832640979e-03       9.465869668322e-03      -2.904124103168e-05       1.503192429004e-03       3.620917315017e-02       1.429353622799e-04      -1.028512697886e-02       4.601571950166e-01      -3.224236719788e-04 
       2.759171252105e+03       3.648972365626e-02       5.889303655416e-03       1.656870840067e-05       3.123167784038e-03      -3.061940560689e-04      -6.965352789043e-05      -1.029110067522e-04       6.992033144480e-01      -3.340184718713e-04      -3.217930578307e-03      -3.217690255995e-03       9.876548181574e-03      -3.127747343631e-05       1.282465423513e-03       3.416007611088e-02       1.585192922464e-04      -9.123920913544e-03       4.634484666704e-01      -3.235205907637e-04 
       2.769360504052e+03       3.673623698767e-02       5.698836932922e-03       1.152802556689e-05       3.223560368995e-03      -2.989229550363e-04      -7.300725035492e-05      -1.009036870957e-04       7.026123606519e-01      -3.350448438032e-04      -3.217814750791e-03      -3.217550461584e-03       1.031531317143e-02      -3.317435167909e-05       1.050277032687e-03       3.191114897716e-02       1.723291533581e-04      -7.880362884017e-03       4.667509068600e-01      -3.246174163438e-04 
       2.779549755999e+03       3.698357300394e-02       5.577749598051e-03       6.361972180969e-06       3.291459658522e-03      -2.913157513035e-04      -7.625024532132e-05      -9.873232902079e-05       7.060318598959e-01      -3.360718306789e-04      -3.217698154338e-03      -3.217413354209e-03       1.077743411120e-02      -3.471488417046e-05       8.090833257953e-04       2.948736521868e-02       1.842400737096e-04      -6.567894819708e-03       4.700645143390e-01      -3.257141478072e-04 
       2.789739007946e+03       3.723173171283e-02       5.527397836475e-03       1.121705237299e-06       3.326552884764e-03      -2.833837657420e-04      -7.938214616798e-05      -9.640560865167e-05       7.094618181607e-01      -3.370994221215e-04      -3.217580786620e-03      -3.217279011468e-03       1.125797539891e-02      -3.588585356242e-05       5.614146045251e-04       2.691525510294e-02       1.941477466039e-04      -5.200534636102e-03       4.733892879121e-01      -3.268107842901e-04 
       2.804265354234e+03       3.758694264199e-02       5.579075703719e-03      -6.375628413084e-06       3.319967748974e-03      -2.715363974373e-04      -8.365377044365e-05      -9.284015055282e-05       7.143698474754e-01      -3.385654370745e-04      -3.217412164665e-03      -3.217092376898e-03       1.196484198957e-02      -3.689862917875e-05       2.022247252605e-04       2.304695033605e-02       2.046498107453e-04      -3.184824884409e-03       4.781485688869e-01      -3.283740424404e-04 
