# dimensionless [l(l+1)/2pi] C_l's for scalar dark radiation density isocurvature (DRID) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1360       2.482421709144e-11       8.972039597683e-13       3.561294053822e-13       0.000000000000e+00       3.129119603758e-17      -1.233162051814e-18      -4.358224032289e-18 
 1361       2.468401653181e-11       9.029937866239e-13       3.410777201393e-13       0.000000000000e+00       3.120207070079e-17      -1.051751674012e-18      -4.388507874562e-18 
 1362       2.454549346384e-11       9.087018935459e-13       3.255815442630e-13       0.000000000000e+00       3.111325699448e-17      -8.646862035143e-19      -4.418213932187e-18 
 1363       2.440868792316e-11       9.143254070627e-13       3.096471921286e-13       0.000000000000e+00       3.102475318630e-17      -6.716561726658e-19      -4.447337503096e-18 
 1364       2.427361755360e-11       9.198627150832e-13       2.932832074776e-13       0.000000000000e+00       3.093655817984e-17      -4.728008212742e-19      -4.475877134576e-18 
 1365       2.414029440784e-11       9.253125174698e-13       2.764987389146e-13       0.000000000000e+00       3.084867102622e-17      -2.683730845623e-19      -4.503832195033e-18 
 1366       2.400873056959e-11       9.306735083134e-13       2.593029963558e-13       0.000000000000e+00       3.076109076055e-17      -5.862748546082e-20      -4.531202061410e-18 
 1367       2.387893815369e-11       9.359443759235e-13       2.417052511451e-13       0.000000000000e+00       3.067381640200e-17       1.561798624245e-19      -4.557986119209e-18 
 1368       2.375092930606e-11       9.411238028190e-13       2.237148361714e-13       0.000000000000e+00       3.058684695364e-17       3.757912518449e-19      -4.584183762518e-18 
 1369       2.362471620381e-11       9.462104657188e-13       2.053411459847e-13       0.000000000000e+00       3.050018140254e-17       5.999473789406e-19      -4.609794394032e-18 
 1370       2.350031105519e-11       9.512030355325e-13       1.865936369132e-13       0.000000000000e+00       3.041381871960e-17       8.283873402734e-19      -4.634817425076e-18 
 1371       2.337772609971e-11       9.561001773508e-13       1.674818271802e-13       0.000000000000e+00       3.032775785960e-17       1.060848629859e-18      -4.659252275632e-18 
 1372       2.325697360810e-11       9.609005504363e-13       1.480152970201e-13       0.000000000000e+00       3.024199776115e-17       1.297067136198e-18      -4.683098374355e-18 
 1373       2.313806588237e-11       9.656028082141e-13       1.282036887959e-13       0.000000000000e+00       3.015653734661e-17       1.536777139311e-18      -4.706355158605e-18 
 1374       2.302101525582e-11       9.702055982624e-13       1.080567071155e-13       0.000000000000e+00       3.007137552211e-17       1.779711307767e-18      -4.729022074464e-18 
 1375       2.290583409313e-11       9.747075623028e-13       8.758411894846e-14       0.000000000000e+00       2.998651117747e-17       2.025600695720e-18      -4.751098576762e-18 
 1376       2.279253479030e-11       9.791073361914e-13       6.679575374269e-14       0.000000000000e+00       2.990194318619e-17       2.274174739935e-18      -4.772584129101e-18 
 1377       2.268112977475e-11       9.834035499094e-13       4.570150354128e-14       0.000000000000e+00       2.981767040538e-17       2.525161256829e-18      -4.793478203877e-18 
 1378       2.257163150533e-11       9.875948275532e-13       2.431132309914e-14       0.000000000000e+00       2.973369167576e-17       2.778286439494e-18      -4.813780282301e-18 
 1379       2.246405247235e-11       9.916797873254e-13       2.635229999707e-15       0.000000000000e+00       2.965000582162e-17       3.033274854737e-18      -4.833489854430e-18 
 1380       2.235840519760e-11       9.956570415255e-13      -1.931669522831e-14       0.000000000000e+00       2.956661165075e-17       3.289849440107e-18      -4.852606419181e-18 
 1381       2.225470223441e-11       9.995251965402e-13      -4.153430899425e-14       0.000000000000e+00       2.948350795442e-17       3.547731500929e-18      -4.871129484360e-18 
 1382       2.215295616764e-11       1.003282852834e-12      -6.400740452876e-14       0.000000000000e+00       2.940069350736e-17       3.806640707337e-18      -4.889058566686e-18 
 1383       2.205317961374e-11       1.006928604941e-12      -8.672571176711e-14       0.000000000000e+00       2.931816706771e-17       4.066295091305e-18      -4.906393191809e-18 
 1384       2.195538522079e-11       1.010461041453e-12      -1.096788972324e-13       0.000000000000e+00       2.923592737697e-17       4.326411043681e-18      -4.923132894340e-18 
 1385       2.185958566848e-11       1.013878745012e-12      -1.328565639191e-13       0.000000000000e+00       2.915397315998e-17       4.586703311217e-18      -4.939277217870e-18 
 1386       2.176579366821e-11       1.017180292302e-12      -1.562482511758e-13       0.000000000000e+00       2.907230312488e-17       4.846884993602e-18      -4.954825714993e-18 
 1387       2.167402196307e-11       1.020364254036e-12      -1.798434345893e-13       0.000000000000e+00       2.899091596306e-17       5.106667540495e-18      -4.969777947332e-18 
 1388       2.158428332788e-11       1.023429194949e-12      -2.036315258669e-13       0.000000000000e+00       2.890981034915e-17       5.365760748558e-18      -4.984133485563e-18 
 1389       2.149659056923e-11       1.026373673790e-12      -2.276018727207e-13       0.000000000000e+00       2.882898494096e-17       5.623872758484e-18      -4.997891909434e-18 
 1390       2.141095652551e-11       1.029196243309e-12      -2.517437587502e-13       0.000000000000e+00       2.874843837944e-17       5.880710052035e-18      -5.011052807791e-18 
 1391       2.132739406695e-11       1.031895450250e-12      -2.760464033258e-13       0.000000000000e+00       2.866816928867e-17       6.135977449070e-18      -5.023615778603e-18 
 1392       2.124591609561e-11       1.034469835341e-12      -3.004989614721e-13       0.000000000000e+00       2.858817627577e-17       6.389378104580e-18      -5.035580428982e-18 
 1393       2.116653554546e-11       1.036917933285e-12      -3.250905237513e-13       0.000000000000e+00       2.850845793095e-17       6.640613505718e-18      -5.046946375209e-18 
 1394       2.108926538240e-11       1.039238272750e-12      -3.498101161460e-13       0.000000000000e+00       2.842901282737e-17       6.889383468833e-18      -5.057713242756e-18 
 1395       2.101411860426e-11       1.041429376362e-12      -3.746466999434e-13       0.000000000000e+00       2.834983952119e-17       7.135386136500e-18      -5.067880666309e-18 
 1396       2.094110824085e-11       1.043489760690e-12      -3.995891716174e-13       0.000000000000e+00       2.827093655148e-17       7.378317974555e-18      -5.077448289793e-18 
 1397       2.087024735401e-11       1.045417936242e-12      -4.246263627131e-13       0.000000000000e+00       2.819230244019e-17       7.617873769126e-18      -5.086415766393e-18 
 1398       2.080154903762e-11       1.047212407455e-12      -4.497470397291e-13       0.000000000000e+00       2.811393569215e-17       7.853746623663e-18      -5.094782758581e-18 
 1399       2.073502641762e-11       1.048871672681e-12      -4.749399040014e-13       0.000000000000e+00       2.803583479498e-17       8.085627955977e-18      -5.102548938135e-18 
 1400       2.067069265207e-11       1.050394224186e-12      -5.001935915864e-13       0.000000000000e+00       2.795799821909e-17       8.313207495262e-18      -5.109713986165e-18 
 1401       2.060856093115e-11       1.051778548131e-12      -5.254966731443e-13       0.000000000000e+00       2.788042441763e-17       8.536173279138e-18      -5.116277593136e-18 
 1402       2.054863965877e-11       1.053023467549e-12      -5.508381672417e-13       0.000000000000e+00       2.780311196072e-17       8.754275996884e-18      -5.122239948577e-18 
 1403       2.049091794228e-11       1.054129175188e-12      -5.762090863526e-13       0.000000000000e+00       2.772605993977e-17       8.967522759446e-18      -5.127603215748e-18 
 1404       2.043537995142e-11       1.055096211420e-12      -6.016009067510e-13       0.000000000000e+00       2.764926756730e-17       9.175985344684e-18      -5.132370072402e-18 
 1405       2.038200972284e-11       1.055925122252e-12      -6.270050564697e-13       0.000000000000e+00       2.757273404302e-17       9.379736035517e-18      -5.136543222548e-18 
 1406       2.033079115979e-11       1.056616459335e-12      -6.524129152144e-13       0.000000000000e+00       2.749645855384e-17       9.578847620873e-18      -5.140125396502e-18 
 1407       2.028170803188e-11       1.057170779978e-12      -6.778158142790e-13       0.000000000000e+00       2.742044027379e-17       9.773393396650e-18      -5.143119350941e-18 
 1408       2.023474397482e-11       1.057588647158e-12      -7.032050364596e-13       0.000000000000e+00       2.734467836402e-17       9.963447166674e-18      -5.145527868960e-18 
 1409       2.018988249011e-11       1.057870629533e-12      -7.285718159693e-13       0.000000000000e+00       2.726917197278e-17       1.014908324366e-17      -5.147353760119e-18 
 1410       2.014710694484e-11       1.058017301451e-12      -7.539073383530e-13       0.000000000000e+00       2.719392023536e-17       1.033037645015e-17      -5.148599860502e-18 
 1411       2.010640057140e-11       1.058029242964e-12      -7.792027404017e-13       0.000000000000e+00       2.711892227407e-17       1.050740211952e-17      -5.149269032766e-18 
 1412       2.006774646720e-11       1.057907039840e-12      -8.044491100674e-13       0.000000000000e+00       2.704417719825e-17       1.068023609687e-17      -5.149364166197e-18 
 1413       2.003112759442e-11       1.057651283570e-12      -8.296374863775e-13       0.000000000000e+00       2.696968410417e-17       1.084895474003e-17      -5.148888176760e-18 
 1414       1.999652677978e-11       1.057262571387e-12      -8.547588593496e-13       0.000000000000e+00       2.689544207507e-17       1.101363492051e-17      -5.147844007156e-18 
 1415       1.996392671422e-11       1.056741506269e-12      -8.798041699058e-13       0.000000000000e+00       2.682145018110e-17       1.117435402445e-17      -5.146234626874e-18 
 1416       1.993330995265e-11       1.056088696957e-12      -9.047643097875e-13       0.000000000000e+00       2.674770747927e-17       1.133118995357e-17      -5.144063032243e-18 
 1417       1.990465891374e-11       1.055304757965e-12      -9.296301214703e-13       0.000000000000e+00       2.667421301348e-17       1.148422112614e-17      -5.141332246486e-18 
 1418       1.987795587957e-11       1.054390309590e-12      -9.543923980779e-13       0.000000000000e+00       2.660096581442e-17       1.163352647794e-17      -5.138045319773e-18 
 1419       1.985318299546e-11       1.053345977924e-12      -9.790418832975e-13       0.000000000000e+00       2.652796489960e-17       1.177918546323e-17      -5.134205329275e-18 
 1420       1.983032226961e-11       1.052172394867e-12      -1.003569271294e-12       0.000000000000e+00       2.645520927329e-17       1.192127805565e-17      -5.129815379217e-18 
 1421       1.980935557293e-11       1.050870198136e-12      -1.027965206624e-12       0.000000000000e+00       2.638269792648e-17       1.205988474925e-17      -5.124878600929e-18 
 1422       1.979026463871e-11       1.049440031280e-12      -1.052220284152e-12       0.000000000000e+00       2.631042983691e-17       1.219508655942e-17      -5.119398152903e-18 
 1423       1.977303106239e-11       1.047882543688e-12      -1.076325048963e-12       0.000000000000e+00       2.623840396897e-17       1.232696502381e-17      -5.113377220844e-18 
 1424       1.975763630126e-11       1.046198390603e-12      -1.100269996280e-12       0.000000000000e+00       2.616661927371e-17       1.245560220336e-17      -5.106819017724e-18 
 1425       1.974406167427e-11       1.044388233133e-12      -1.124045571374e-12       0.000000000000e+00       2.609507468879e-17       1.258108068320e-17      -5.099726783833e-18 
 1426       1.973228836167e-11       1.042452738261e-12      -1.147642169485e-12       0.000000000000e+00       2.602376913849e-17       1.270348357363e-17      -5.092103786836e-18 
 1427       1.972229740485e-11       1.040392578858e-12      -1.171050135729e-12       0.000000000000e+00       2.595270153364e-17       1.282289451108e-17      -5.083953321823e-18 
 1428       1.971406970597e-11       1.038208433695e-12      -1.194259765019e-12       0.000000000000e+00       2.588187077161e-17       1.293939765905e-17      -5.075278711365e-18 
 1429       1.970758602778e-11       1.035900987454e-12      -1.217261301977e-12       0.000000000000e+00       2.581127573626e-17       1.305307770910e-17      -5.066083305564e-18 
 1430       1.970282699333e-11       1.033470930737e-12      -1.240044940849e-12       0.000000000000e+00       2.574091529795e-17       1.316401988178e-17      -5.056370482109e-18 
 1431       1.969977308570e-11       1.030918960084e-12      -1.262600825418e-12       0.000000000000e+00       2.567078831349e-17       1.327230992759e-17      -5.046143646327e-18 
 1432       1.969840464772e-11       1.028245777977e-12      -1.284919048922e-12       0.000000000000e+00       2.560089362610e-17       1.337803412794e-17      -5.035406231239e-18 
 1433       1.969870188176e-11       1.025452092856e-12      -1.306989653965e-12       0.000000000000e+00       2.553123006539e-17       1.348127929614e-17      -5.024161697611e-18 
 1434       1.970064484941e-11       1.022538619129e-12      -1.328802632434e-12       0.000000000000e+00       2.546179644733e-17       1.358213277831e-17      -5.012413534007e-18 
 1435       1.970421347124e-11       1.019506077185e-12      -1.350347925413e-12       0.000000000000e+00       2.539259157425e-17       1.368068245434e-17      -5.000165256844e-18 
 1436       1.970938752657e-11       1.016355193405e-12      -1.371615423097e-12       0.000000000000e+00       2.532361423474e-17       1.377701673889e-17      -4.987420410445e-18 
 1437       1.971614665313e-11       1.013086700172e-12      -1.392594964708e-12       0.000000000000e+00       2.525486320371e-17       1.387122458233e-17      -4.974182567090e-18 
 1438       1.972447034687e-11       1.009701335883e-12      -1.413276338407e-12       0.000000000000e+00       2.518633724230e-17       1.396339547167e-17      -4.960455327071e-18 
 1439       1.973433796167e-11       1.006199844963e-12      -1.433649281212e-12       0.000000000000e+00       2.511803509785e-17       1.405361943153e-17      -4.946242318745e-18 
 1440       1.974572870904e-11       1.002582977873e-12      -1.453703478910e-12       0.000000000000e+00       2.504995550392e-17       1.414198702515e-17      -4.931547198589e-18 
 1441       1.975862003246e-11       9.988516759686e-13      -1.473429721605e-12       0.000000000000e+00       2.498209728959e-17       1.422857929870e-17      -4.916373778701e-18 
 1442       1.977298271257e-11       9.950076280927e-13      -1.492823383361e-12       0.000000000000e+00       2.491445970884e-17       1.431343750103e-17      -4.900726410626e-18 
 1443       1.978878571174e-11       9.910527196530e-13      -1.511880977702e-12       0.000000000000e+00       2.484704211449e-17       1.439659305853e-17      -4.884609605532e-18 
 1444       1.980599779468e-11       9.869888483136e-13      -1.530599005172e-12       0.000000000000e+00       2.477984384906e-17       1.447807760421e-17      -4.868027907177e-18 
 1445       1.982458752808e-11       9.828179240165e-13      -1.548973953309e-12       0.000000000000e+00       2.471286424480e-17       1.455792297806e-17      -4.850985891962e-18 
 1446       1.984452328023e-11       9.785418690044e-13      -1.567002296631e-12       0.000000000000e+00       2.464610262363e-17       1.463616122744e-17      -4.833488169001e-18 
 1447       1.986577322071e-11       9.741626178425e-13      -1.584680496617e-12       0.000000000000e+00       2.457955829712e-17       1.471282460744e-17      -4.815539380173e-18 
 1448       1.988830532000e-11       9.696821174408e-13      -1.602005001687e-12       0.000000000000e+00       2.451323056648e-17       1.478794558129e-17      -4.797144200188e-18 
 1449       1.991208734911e-11       9.651023270764e-13      -1.618972247183e-12       0.000000000000e+00       2.444711872255e-17       1.486155682067e-17      -4.778307336644e-18 
 1450       1.993708687928e-11       9.604252184159e-13      -1.635578655352e-12       0.000000000000e+00       2.438122204574e-17       1.493369120618e-17      -4.759033530092e-18 
 1451       1.996327128155e-11       9.556527755369e-13      -1.651820635326e-12       0.000000000000e+00       2.431553980603e-17       1.500438182763e-17      -4.739327554091e-18 
 1452       1.999060772645e-11       9.507869949512e-13      -1.667694583105e-12       0.000000000000e+00       2.425007126295e-17       1.507366198448e-17      -4.719194215275e-18 
 1453       2.001906318365e-11       9.458298856263e-13      -1.683196881536e-12       0.000000000000e+00       2.418481566555e-17       1.514156518617e-17      -4.698638353406e-18 
 1454       2.004860442155e-11       9.407834690076e-13      -1.698323900296e-12       0.000000000000e+00       2.411977225240e-17       1.520812515254e-17      -4.677664841443e-18 
 1455       2.007919800697e-11       9.356497790413e-13      -1.713071995873e-12       0.000000000000e+00       2.405494025151e-17       1.527337581416e-17      -4.656278585594e-18 
 1456       2.011081030481e-11       9.304308621957e-13      -1.727437511548e-12       0.000000000000e+00       2.399031888038e-17       1.533735131277e-17      -4.634484525386e-18 
 1457       2.014340747761e-11       9.251287774843e-13      -1.741416777374e-12       0.000000000000e+00       2.392590734591e-17       1.540008600158e-17      -4.612287633715e-18 
 1458       2.017695548529e-11       9.197455964871e-13      -1.755006110160e-12       0.000000000000e+00       2.386170484444e-17       1.546161444571e-17      -4.589692916916e-18 
 1459       2.021142008472e-11       9.142834033736e-13      -1.768201813451e-12       0.000000000000e+00       2.379771056169e-17       1.552197142253e-17      -4.566705414819e-18 
 1460       2.024676682941e-11       9.087442949246e-13      -1.781000177510e-12       0.000000000000e+00       2.373392367272e-17       1.558119192208e-17      -4.543330200808e-18 
 1461       2.028296106911e-11       9.031303805546e-13      -1.793397479299e-12       0.000000000000e+00       2.367034334195e-17       1.563931114738e-17      -4.519572381886e-18 
 1462       2.031996794952e-11       8.974437823337e-13      -1.805389982460e-12       0.000000000000e+00       2.360696872314e-17       1.569636451486e-17      -4.495437098734e-18 
 1463       2.035775241184e-11       8.916866350103e-13      -1.816973937297e-12       0.000000000000e+00       2.354379895931e-17       1.575238765474e-17      -4.470929525769e-18 
 1464       2.039627919250e-11       8.858610860329e-13      -1.828145580756e-12       0.000000000000e+00       2.348083318278e-17       1.580741641135e-17      -4.446054871207e-18 
 1465       2.043551282275e-11       8.799692955724e-13      -1.838901136409e-12       0.000000000000e+00       2.341807051510e-17       1.586148684359e-17      -4.420818377125e-18 
 1466       2.047541762831e-11       8.740134365444e-13      -1.849236814433e-12       0.000000000000e+00       2.335551006707e-17       1.591463522522e-17      -4.395225319517e-18 
 1467       2.051595772904e-11       8.679956946316e-13      -1.859148811592e-12       0.000000000000e+00       2.329315093869e-17       1.596689804531e-17      -4.369281008360e-18 
 1468       2.055709703856e-11       8.619182683055e-13      -1.868633311218e-12       0.000000000000e+00       2.323099221913e-17       1.601831200858e-17      -4.342990787670e-18 
 1469       2.059879926388e-11       8.557833688491e-13      -1.877686483194e-12       0.000000000000e+00       2.316903298674e-17       1.606891403578e-17      -4.316360035565e-18 
 1470       2.064102790509e-11       8.495932203787e-13      -1.886304483933e-12       0.000000000000e+00       2.310727230900e-17       1.611874126407e-17      -4.289394164327e-18 
 1471       2.068374625495e-11       8.433500598666e-13      -1.894483456361e-12       0.000000000000e+00       2.304570924251e-17       1.616783104739e-17      -4.262098620457e-18 
 1472       2.072691739855e-11       8.370561371629e-13      -1.902219529898e-12       0.000000000000e+00       2.298434283295e-17       1.621622095687e-17      -4.234478884743e-18 
 1473       2.077050421300e-11       8.307137150178e-13      -1.909508820437e-12       0.000000000000e+00       2.292317211508e-17       1.626394878117e-17      -4.206540472315e-18 
 1474       2.081446936697e-11       8.243250691040e-13      -1.916347430332e-12       0.000000000000e+00       2.286219611273e-17       1.631105252684e-17      -4.178288932706e-18 
 1475       2.085877532045e-11       8.178924880386e-13      -1.922731448370e-12       0.000000000000e+00       2.280141383871e-17       1.635757041878e-17      -4.149729849919e-18 
 1476       2.090338432431e-11       8.114182734058e-13      -1.928656949760e-12       0.000000000000e+00       2.274082429486e-17       1.640354090052e-17      -4.120868842476e-18 
 1477       2.094825841996e-11       8.049047397784e-13      -1.934119996112e-12       0.000000000000e+00       2.268042647202e-17       1.644900263465e-17      -4.091711563492e-18 
 1478       2.099335943904e-11       7.983542147408e-13      -1.939116635415e-12       0.000000000000e+00       2.262021934994e-17       1.649399450319e-17      -4.062263700722e-18 
 1479       2.103864900300e-11       7.917690389105e-13      -1.943642902024e-12       0.000000000000e+00       2.256020189734e-17       1.653855560798e-17      -4.032530976635e-18 
 1480       2.108409041154e-11       7.851515160382e-13      -1.947695927722e-12       0.000000000000e+00       2.250037316043e-17       1.658270956673e-17      -4.002518976650e-18 
 1481       2.112965432908e-11       7.785037627218e-13      -1.951277286964e-12       0.000000000000e+00       2.244073252954e-17       1.662641723081e-17      -3.972232631909e-18 
 1482       2.117531315377e-11       7.718278572511e-13      -1.954389684659e-12       0.000000000000e+00       2.238127947509e-17       1.666962350098e-17      -3.941676731518e-18 
 1483       2.122103913357e-11       7.651258894154e-13      -1.957035848121e-12       0.000000000000e+00       2.232201345922e-17       1.671227298877e-17      -3.910856093945e-18 
 1484       2.126680436600e-11       7.583999605227e-13      -1.959218527119e-12       0.000000000000e+00       2.226293393580e-17       1.675431001601e-17      -3.879775567078e-18 
 1485       2.131258079787e-11       7.516521834194e-13      -1.960940493913e-12       0.000000000000e+00       2.220404035035e-17       1.679567861435e-17      -3.848440028266e-18 
 1486       2.135834022507e-11       7.448846825094e-13      -1.962204543298e-12       0.000000000000e+00       2.214533214009e-17       1.683632252476e-17      -3.816854384381e-18 
 1487       2.140405429225e-11       7.380995937741e-13      -1.963013492649e-12       0.000000000000e+00       2.208680873388e-17       1.687618519707e-17      -3.785023571861e-18 
 1488       2.144969449263e-11       7.312990647917e-13      -1.963370181959e-12       0.000000000000e+00       2.202846955222e-17       1.691520978947e-17      -3.752952556764e-18 
 1489       2.149523216769e-11       7.244852547564e-13      -1.963277473884e-12       0.000000000000e+00       2.197031400723e-17       1.695333916804e-17      -3.720646334821e-18 
 1490       2.154063850698e-11       7.176603344981e-13      -1.962738253782e-12       0.000000000000e+00       2.191234150263e-17       1.699051590625e-17      -3.688109931484e-18 
 1491       2.158588454779e-11       7.108264865020e-13      -1.961755429760e-12       0.000000000000e+00       2.185455143372e-17       1.702668228451e-17      -3.655348401980e-18 
 1492       2.163094117497e-11       7.039859049280e-13      -1.960331932713e-12       0.000000000000e+00       2.179694318736e-17       1.706178028963e-17      -3.622366831361e-18 
 1493       2.167577912063e-11       6.971407956298e-13      -1.958470716365e-12       0.000000000000e+00       2.173951614196e-17       1.709575161440e-17      -3.589170334554e-18 
 1494       2.172036896389e-11       6.902933761750e-13      -1.956174757315e-12       0.000000000000e+00       2.168226966747e-17       1.712853765707e-17      -3.555764056413e-18 
 1495       2.176468113065e-11       6.834458758642e-13      -1.953447055075e-12       0.000000000000e+00       2.162520312533e-17       1.716007952089e-17      -3.522153171772e-18 
 1496       2.180868589332e-11       6.766005357506e-13      -1.950290632116e-12       0.000000000000e+00       2.156831586849e-17       1.719031801360e-17      -3.488342885493e-18 
 1497       2.185235337057e-11       6.697596086594e-13      -1.946708533908e-12       0.000000000000e+00       2.151160724137e-17       1.721919364695e-17      -3.454338432520e-18 
 1498       2.189565352706e-11       6.629253592072e-13      -1.942703828961e-12       0.000000000000e+00       2.145507657986e-17       1.724664663626e-17      -3.420145077929e-18 
 1499       2.193855617321e-11       6.561000638218e-13      -1.938279608872e-12       0.000000000000e+00       2.139872321127e-17       1.727261689989e-17      -3.385768116977e-18 
 1500       2.198103096494e-11       6.492860107615e-13      -1.933438988360e-12       0.000000000000e+00       2.134254645434e-17       1.729704405876e-17      -3.351212875160e-18 
 1501       2.202304740342e-11       6.424855001343e-13      -1.928185105315e-12       0.000000000000e+00       2.128654561922e-17       1.731986743590e-17      -3.316484708254e-18 
 1502       2.206457483478e-11       6.357008439179e-13      -1.922521120836e-12       0.000000000000e+00       2.123072000745e-17       1.734102605594e-17      -3.281589002375e-18 
 1503       2.210558244993e-11       6.289343659787e-13      -1.916450219275e-12       0.000000000000e+00       2.117506891193e-17       1.736045864464e-17      -3.246531174026e-18 
 1504       2.214603928423e-11       6.221884020917e-13      -1.909975608277e-12       0.000000000000e+00       2.111959161692e-17       1.737810362839e-17      -3.211316670150e-18 
 1505       2.218591421727e-11       6.154652999597e-13      -1.903100518827e-12       0.000000000000e+00       2.106428739800e-17       1.739389913375e-17      -3.175950968178e-18 
 1506       2.222517597263e-11       6.087674192327e-13      -1.895828205287e-12       0.000000000000e+00       2.100915552208e-17       1.740778298696e-17      -3.140439576086e-18 
 1507       2.226379311760e-11       6.020971315279e-13      -1.888161945439e-12       0.000000000000e+00       2.095419524737e-17       1.741969271344e-17      -3.104788032439e-18 
 1508       2.230173406294e-11       5.954568204483e-13      -1.880105040530e-12       0.000000000000e+00       2.089940582335e-17       1.742956553732e-17      -3.069001906447e-18 
 1509       2.233896706262e-11       5.888488816031e-13      -1.871660815312e-12       0.000000000000e+00       2.084478649077e-17       1.743733838099e-17      -3.033086798016e-18 
 1510       2.237546021359e-11       5.822757226267e-13      -1.862832618086e-12       0.000000000000e+00       2.079033648161e-17       1.744294786455e-17      -2.997048337798e-18 
 1511       2.241118145547e-11       5.757397631980e-13      -1.853623820740e-12       0.000000000000e+00       2.073605501911e-17       1.744633030537e-17      -2.960892187240e-18 
 1512       2.244609857037e-11       5.692434350605e-13      -1.844037818797e-12       0.000000000000e+00       2.068194131769e-17       1.744742171760e-17      -2.924624038641e-18 
 1513       2.248017918257e-11       5.627891820411e-13      -1.834078031452e-12       0.000000000000e+00       2.062799458297e-17       1.744615781172e-17      -2.888249615197e-18 
 1514       2.251339075831e-11       5.563794600701e-13      -1.823747901617e-12       0.000000000000e+00       2.057421401175e-17       1.744247399396e-17      -2.851774671056e-18 
 1515       2.254570060552e-11       5.500167372003e-13      -1.813050895964e-12       0.000000000000e+00       2.052059879198e-17       1.743630536595e-17      -2.815204991367e-18 
 1516       2.257707587356e-11       5.437034936267e-13      -1.801990504963e-12       0.000000000000e+00       2.046714810276e-17       1.742758672412e-17      -2.778546392335e-18 
 1517       2.260748355299e-11       5.374422217059e-13      -1.790570242929e-12       0.000000000000e+00       2.041386111429e-17       1.741625255929e-17      -2.741804721265e-18 
 1518       2.263689047528e-11       5.312354259757e-13      -1.778793648062e-12       0.000000000000e+00       2.036073698790e-17       1.740223705616e-17      -2.704985856623e-18 
 1519       2.266526715648e-11       5.250853932802e-13      -1.766664778495e-12       0.000000000000e+00       2.030777494740e-17       1.738549859056e-17      -2.668095389576e-18 
 1520       2.269259936907e-11       5.189935006851e-13      -1.754189705587e-12       0.000000000000e+00       2.025497449416e-17       1.736609348031e-17      -2.631137665201e-18 
 1521       2.271887668102e-11       5.129609009368e-13      -1.741375035095e-12       0.000000000000e+00       2.020233519407e-17       1.734410294357e-17      -2.594116732146e-18 
 1522       2.274408862198e-11       5.069887517595e-13      -1.728227412537e-12       0.000000000000e+00       2.014985660633e-17       1.731960866638e-17      -2.557036660335e-18 
 1523       2.276822468318e-11       5.010782158626e-13      -1.714753523266e-12       0.000000000000e+00       2.009753828342e-17       1.729269280340e-17      -2.519901540998e-18 
 1524       2.279127431743e-11       4.952304609481e-13      -1.700960092532e-12       0.000000000000e+00       2.004537977108e-17       1.726343797875e-17      -2.482715486706e-18 
 1525       2.281322693900e-11       4.894466597185e-13      -1.686853885554e-12       0.000000000000e+00       1.999338060830e-17       1.723192728678e-17      -2.445482631410e-18 
 1526       2.283407192366e-11       4.837279898840e-13      -1.672441707584e-12       0.000000000000e+00       1.994154032732e-17       1.719824429284e-17      -2.408207130467e-18 
 1527       2.285379860852e-11       4.780756341702e-13      -1.657730403982e-12       0.000000000000e+00       1.988985845360e-17       1.716247303411e-17      -2.370893160684e-18 
 1528       2.287239629205e-11       4.724907803256e-13      -1.642726860273e-12       0.000000000000e+00       1.983833450580e-17       1.712469802036e-17      -2.333544920346e-18 
 1529       2.288985423400e-11       4.669746211288e-13      -1.627438002228e-12       0.000000000000e+00       1.978696799579e-17       1.708500423474e-17      -2.296166629255e-18 
 1530       2.290616165536e-11       4.615283543969e-13      -1.611870795919e-12       0.000000000000e+00       1.973575842862e-17       1.704347713462e-17      -2.258762528760e-18 
 1531       2.292130773828e-11       4.561531829919e-13      -1.596032247798e-12       0.000000000000e+00       1.968470530249e-17       1.700020265228e-17      -2.221336881797e-18 
 1532       2.293528162603e-11       4.508503148293e-13      -1.579929404756e-12       0.000000000000e+00       1.963380810879e-17       1.695526719583e-17      -2.183893972919e-18 
 1533       2.294807242297e-11       4.456209628847e-13      -1.563569354200e-12       0.000000000000e+00       1.958306633202e-17       1.690875764987e-17      -2.146438108333e-18 
 1534       2.295966919444e-11       4.404663452020e-13      -1.546959224111e-12       0.000000000000e+00       1.953247944981e-17       1.686076137639e-17      -2.108973615935e-18 
 1535       2.297006096677e-11       4.353876849007e-13      -1.530106183120e-12       0.000000000000e+00       1.948204693291e-17       1.681136621549e-17      -2.071504845343e-18 
 1536       2.297923672719e-11       4.303862101834e-13      -1.513017440572e-12       0.000000000000e+00       1.943176824517e-17       1.676066048620e-17      -2.034036167933e-18 
